object,schema,name,kind,hops_from_seed,mapped_uc,currently_documented,wiki_path,slop_t4_hits
bi_db_dbo.bi_db_aml_sar_report_fca,BI_DB_dbo,BI_DB_AML_SAR_Report_FCA,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_sar_report_fca,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_SAR_Report_FCA.md,0
bi_db_dbo.bi_db_aml_singapore_risk_classification,BI_DB_dbo,BI_DB_AML_Singapore_Risk_Classification,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_singapore_risk_classification,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_Singapore_Risk_Classification.md,0
bi_db_dbo.bi_db_aml_subentity_categorization,BI_DB_dbo,BI_DB_AML_SubEntity_Categorization,seed_dwh_internal,0,compliance.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_subentity_categorization,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_SubEntity_Categorization.md,0
bi_db_dbo.bi_db_amlperiodicreview,BI_DB_dbo,BI_DB_AMLPeriodicReview,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_amlperiodicreview,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AMLPeriodicReview.md,0
bi_db_dbo.bi_db_appflyer_reports,BI_DB_dbo,BI_DB_AppFlyer_Reports,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_appflyer_reports,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AppFlyer_Reports.md,0
bi_db_dbo.bi_db_approperiatenesstest_ftp_cid_level,BI_DB_dbo,BI_DB_ApproperiatenessTest_FTP_CID_Level,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_approperiatenesstest_ftp_cid_level,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_ApproperiatenessTest_FTP_CID_Level.md,0
bi_db_dbo.bi_db_asic_clientbalancefinance,BI_DB_dbo,BI_DB_ASIC_ClientBalanceFinance,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_asic_clientbalancefinance,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_ASIC_ClientBalanceFinance.md,0
bi_db_dbo.bi_db_cb_cyclegap_categorization,BI_DB_dbo,BI_DB_CB_CycleGap_Categorization,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cb_cyclegap_categorization,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CB_CycleGap_Categorization.md,0
bi_db_dbo.bi_db_cid_daily_nwa,BI_DB_dbo,BI_DB_CID_Daily_NWA,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cid_daily_nwa,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CID_Daily_NWA.md,0
bi_db_dbo.bi_db_cid_dailycluster,BI_DB_dbo,BI_DB_CID_DailyCluster,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cid_dailycluster,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CID_DailyCluster.md,0
bi_db_dbo.bi_db_cid_dailypanel_club,BI_DB_dbo,BI_DB_CID_DailyPanel_Club,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cid_dailypanel_club,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CID_DailyPanel_Club.md,0
bi_db_dbo.bi_db_cid_dailypanel_fulldata,BI_DB_dbo,BI_DB_CID_DailyPanel_FullData,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cid_dailypanel_fulldata,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CID_DailyPanel_FullData.md,0
bi_db_dbo.bi_db_cid_lifestagedefinition,BI_DB_dbo,BI_DB_CID_LifeStageDefinition,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cid_lifestagedefinition,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CID_LifeStageDefinition.md,0
bi_db_dbo.bi_db_cid_monthlypanel_fulldata,BI_DB_dbo,BI_DB_CID_MonthlyPanel_FullData,seed_dwh_internal,0,dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cid_monthlypanel_fulldata,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CID_MonthlyPanel_FullData.md,0
bi_db_dbo.bi_db_cidfirstdates,BI_DB_dbo,BI_DB_CIDFirstDates,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cidfirstdates_masked,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CIDFirstDates.md,1
bi_db_dbo.bi_db_cidlevel_settlement_report,BI_DB_dbo,BI_DB_CIDLevel_Settlement_Report,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cidlevel_settlement_report,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CIDLevel_Settlement_Report.md,0
bi_db_dbo.bi_db_client_balance_aggregate_level_new,BI_DB_dbo,BI_DB_Client_Balance_Aggregate_Level_New,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_client_balance_aggregate_level_new,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_Aggregate_Level_New.md,0
bi_db_dbo.bi_db_client_balance_cid_level_new,BI_DB_dbo,BI_DB_Client_Balance_CID_Level_New,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_client_balance_cid_level_new,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_CID_Level_New.md,0
bi_db_dbo.bi_db_client_new_compensationbreakdown,BI_DB_dbo,BI_DB_Client_New_CompensationBreakdown,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_client_new_compensationbreakdown,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_New_CompensationBreakdown.md,0
bi_db_dbo.bi_db_clubchangelogproduct,BI_DB_dbo,BI_DB_ClubChangeLogProduct,seed_dwh_internal,0,general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_clubchangelogproduct,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_ClubChangeLogProduct.md,0
bi_db_dbo.bi_db_compliance_illegal_trades_alerts,BI_DB_dbo,BI_DB_Compliance_Illegal_Trades_Alerts,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_compliance_illegal_trades_alerts,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Compliance_Illegal_Trades_Alerts.md,0
bi_db_dbo.bi_db_compliance_restriction_lists_forbidden_trading,BI_DB_dbo,BI_DB_Compliance_Restriction_Lists_Forbidden_Trading,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_compliance_restriction_lists_forbidden_trading,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Compliance_Restriction_Lists_Forbidden_Trading.md,0
bi_db_dbo.bi_db_copydailydata,BI_DB_dbo,BI_DB_CopyDailyData,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_copydailydata,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyDailyData.md,0
bi_db_dbo.bi_db_cross_selling_monthly,BI_DB_dbo,BI_DB_Cross_Selling_Monthly,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cross_selling_monthly,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Cross_Selling_Monthly.md,0
bi_db_dbo.bi_db_crypto_nop,BI_DB_dbo,BI_DB_Crypto_NOP,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_crypto_nop,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_NOP.md,0
bi_db_dbo.bi_db_crypto_nop_cid,BI_DB_dbo,BI_DB_Crypto_NOP_CID,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_crypto_nop_cid,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_NOP_CID.md,0
bi_db_dbo.bi_db_daily_creditline,BI_DB_dbo,BI_DB_Daily_CreditLine,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_daily_creditline,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_CreditLine.md,0
bi_db_dbo.bi_db_daily_dividends,BI_DB_dbo,BI_DB_Daily_Dividends,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_daily_dividends,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_Dividends.md,0
bi_db_dbo.bi_db_dailycommisionreport,BI_DB_dbo,BI_DB_DailyCommisionReport,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailycommisionreport,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCommisionReport.md,0
bi_db_dbo.bi_db_dailycommisionreport_instrument_agg,BI_DB_dbo,BI_DB_DailyCommisionReport_Instrument_Agg,seed_dwh_internal,0,general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailycommisionreport_instrument_agg,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCommisionReport_Instrument_Agg.md,0
bi_db_dbo.bi_db_dailycopyrevenue,BI_DB_dbo,BI_DB_DailyCopyRevenue,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailycopyrevenue,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCopyRevenue.md,0
bi_db_dbo.bi_db_dailydividendsbyposition,BI_DB_dbo,BI_DB_DailyDividendsByPosition,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailydividendsbyposition,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyDividendsByPosition.md,0
bi_db_dbo.bi_db_dailypanel_copy,BI_DB_dbo,BI_DB_DailyPanel_Copy,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailypanel_copy,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyPanel_Copy.md,0
bi_db_dbo.bi_db_dailyzero_treesize_new,BI_DB_dbo,BI_DB_DailyZero_TreeSize_NEW,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailyzero_treesize_new,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyZero_TreeSize_NEW.md,0
bi_db_dbo.bi_db_dailyzeropnl_stocks,BI_DB_dbo,BI_DB_DailyZeroPnL_Stocks,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailyzeropnl_stocks,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyZeroPnL_Stocks.md,0
bi_db_dbo.bi_db_dcm_dashboard,BI_DB_dbo,BI_DB_DCM_Dashboard,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dcm_dashboard,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DCM_Dashboard.md,0
bi_db_dbo.bi_db_ddr_cid_level,BI_DB_dbo,BI_DB_DDR_CID_Level,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_cid_level,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_CID_Level.md,0
bi_db_dbo.bi_db_ddr_customer_daily_status,BI_DB_dbo,BI_DB_DDR_Customer_Daily_Status,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Customer_Daily_Status.md,0
bi_db_dbo.bi_db_ddr_customer_periodic_status,BI_DB_dbo,BI_DB_DDR_Customer_Periodic_Status,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_periodic_status,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Customer_Periodic_Status.md,0
bi_db_dbo.bi_db_ddr_daily_aggregated,BI_DB_dbo,BI_DB_DDR_Daily_Aggregated,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_daily_aggregated,false,,0
bi_db_dbo.bi_db_ddr_fact_aum,BI_DB_dbo,BI_DB_DDR_Fact_AUM,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_aum,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Fact_AUM.md,0
bi_db_dbo.bi_db_ddr_fact_mimo_allplatforms,BI_DB_dbo,BI_DB_DDR_Fact_MIMO_AllPlatforms,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_mimo_allplatforms,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Fact_MIMO_AllPlatforms.md,0
bi_db_dbo.bi_db_ddr_fact_pnl,BI_DB_dbo,BI_DB_DDR_Fact_PnL,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_pnl,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Fact_PnL.md,0
bi_db_dbo.bi_db_ddr_fact_revenue_generating_actions,BI_DB_dbo,BI_DB_DDR_Fact_Revenue_Generating_Actions,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_revenue_generating_actions,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Fact_Revenue_Generating_Actions.md,0
bi_db_dbo.bi_db_ddr_fact_trading_volumes_and_amounts,BI_DB_dbo,BI_DB_DDR_Fact_Trading_Volumes_And_Amounts,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_fact_trading_volumes_and_amounts,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Fact_Trading_Volumes_And_Amounts.md,0
bi_db_dbo.bi_db_demo_cid_panel,BI_DB_dbo,BI_DB_Demo_CID_Panel,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_demo_cid_panel,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Demo_CID_Panel.md,0
bi_db_dbo.bi_db_deposit_reversals_pips,BI_DB_dbo,BI_DB_Deposit_Reversals_PIPs,seed_dwh_internal,0,general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Deposit_Reversals_PIPs.md,0
bi_db_dbo.bi_db_depositusersfirsttouchpoints,BI_DB_dbo,BI_DB_DepositUsersFirstTouchPoints,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_depositusersfirsttouchpoints,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DepositUsersFirstTouchPoints.md,0
bi_db_dbo.bi_db_depositwithdrawfee,BI_DB_dbo,BI_DB_DepositWithdrawFee,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_depositwithdrawfee,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DepositWithdrawFee.md,0
bi_db_dbo.bi_db_depositwithdrawfee_reversals,BI_DB_dbo,BI_DB_DepositWithdrawFee_Reversals,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_depositwithdrawfee_reversals,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DepositWithdrawFee_Reversals.md,0
bi_db_dbo.bi_db_fact_customer_action_position_distribution,BI_DB_dbo,BI_DB_Fact_Customer_Action_Position_Distribution,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_fact_customer_action_position_distribution,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Fact_Customer_Action_Position_Distribution.md,0
bi_db_dbo.bi_db_finance_audit_auxillary_datapoints,BI_DB_dbo,BI_DB_Finance_Audit_Auxillary_Datapoints,seed_dwh_internal,0,finance.gold_sql_dp_prod_we_bi_db_dbo_bi_db_finance_audit_auxillary_datapoints,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Audit_Auxillary_Datapoints.md,0
bi_db_dbo.bi_db_finance_etoro_vs_positions,BI_DB_dbo,BI_DB_Finance_eToro_vs_Positions,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_finance_etoro_vs_positions,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_eToro_vs_Positions.md,0
bi_db_dbo.bi_db_finance_non_us_settlement_new_2025,BI_DB_dbo,BI_DB_Finance_Non_US_Settlement_New_2025,seed_dwh_internal,0,finance.gold_sql_dp_prod_we_bi_db_dbo_bi_db_finance_non_us_settlement_new_2025,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Non_US_Settlement_New_2025.md,0
bi_db_dbo.bi_db_first5actions,BI_DB_dbo,BI_DB_First5Actions,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_first5actions,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_First5Actions.md,0
bi_db_dbo.bi_db_ifrs15_daily_balance,BI_DB_dbo,BI_DB_IFRS15_Daily_Balance,seed_dwh_internal,0,finance.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ifrs15_daily_balance,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_IFRS15_Daily_Balance.md,0
bi_db_dbo.bi_db_interestdaily,BI_DB_dbo,BI_DB_InterestDaily,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_interestdaily,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_InterestDaily.md,0
bi_db_dbo.bi_db_investorsdetail,BI_DB_dbo,BI_DB_InvestorsDetail,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_investorsdetail,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_InvestorsDetail.md,0
bi_db_dbo.bi_db_kyc_knowledge_assessment,BI_DB_dbo,BI_DB_KYC_Knowledge_Assessment,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_kyc_knowledge_assessment,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_KYC_Knowledge_Assessment.md,0
bi_db_dbo.bi_db_kyc_panel,BI_DB_dbo,BI_DB_KYC_Panel,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_kyc_panel,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_KYC_Panel.md,0
bi_db_dbo.bi_db_liveacquisitiondashboard_daily,BI_DB_dbo,BI_DB_LiveAcquisitionDashboard_Daily,seed_dwh_internal,0,general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_liveacquisitiondashboard_daily,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_LiveAcquisitionDashboard_Daily.md,0
bi_db_dbo.bi_db_ltv_bi_actual,BI_DB_dbo,BI_DB_LTV_BI_Actual,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ltv_bi_actual,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_LTV_BI_Actual.md,0
bi_db_dbo.bi_db_marketingclouddaily,BI_DB_dbo,BI_DB_MarketingCloudDaily,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_marketingclouddaily,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_MarketingCloudDaily.md,0
bi_db_dbo.bi_db_marketingdailyrawdata,BI_DB_dbo,BI_DB_MarketingDailyRawData,seed_dwh_internal,0,general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_marketingdailyrawdata,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_MarketingDailyRawData.md,0
bi_db_dbo.bi_db_money_in_new_management_dashboard,BI_DB_dbo,BI_DB_Money_In_New_Management_Dashboard,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_money_in_new_management_dashboard,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Money_In_New_Management_Dashboard.md,0
bi_db_dbo.bi_db_money_out_new_management_dashboard,BI_DB_dbo,BI_DB_Money_Out_New_Management_Dashboard,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_money_out_new_management_dashboard,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Money_Out_New_Management_Dashboard.md,0
bi_db_dbo.bi_db_money_out_stpanalysis_ops_dashboard,BI_DB_dbo,BI_DB_Money_Out_STPAnalysis_OPS_Dashboard,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_money_out_stpanalysis_ops_dashboard,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Money_Out_STPAnalysis_OPS_Dashboard.md,0
bi_db_dbo.bi_db_newbonusreport,BI_DB_dbo,BI_DB_NewBonusReport,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_newbonusreport,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_NewBonusReport.md,0
bi_db_dbo.bi_db_operations_onboarding_flow_userkpis,BI_DB_dbo,BI_DB_Operations_Onboarding_Flow_UserKPIs,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_operations_onboarding_flow_userkpis,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Operations_Onboarding_Flow_UserKPIs.md,0
bi_db_dbo.bi_db_ops_fraud_alert_analysis,BI_DB_dbo,BI_DB_OPS_Fraud_Alert_Analysis,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ops_fraud_alert_analysis,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_OPS_Fraud_Alert_Analysis.md,0
bi_db_dbo.bi_db_ops_kyc_verification,BI_DB_dbo,BI_DB_OPS_KYC_Verification,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ops_kyc_verification,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_OPS_KYC_Verification.md,0
bi_db_dbo.bi_db_ops_verificationpipeline_overlevel2,BI_DB_dbo,BI_DB_OPS_VerificationPipeline_OverLevel2,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ops_verificationpipeline_overlevel2,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_OPS_VerificationPipeline_OverLevel2.md,0
bi_db_dbo.bi_db_pi_statuspanel,BI_DB_dbo,BI_DB_PI_StatusPanel,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_pi_statuspanel,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_PI_StatusPanel.md,0
bi_db_dbo.bi_db_pltv,BI_DB_dbo,BI_DB_PLTV,seed_dwh_internal,0,general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_pltv,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_PLTV.md,0
bi_db_dbo.bi_db_positionpnl,BI_DB_dbo,BI_DB_PositionPnL,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_positionpnl,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_PositionPnL.md,0
bi_db_dbo.bi_db_positionpnl_eu_custody,BI_DB_dbo,BI_DB_PositionPnL_EU_Custody,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_positionpnl_eu_custody,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_PositionPnL_EU_Custody.md,0
bi_db_dbo.bi_db_positionpnl_uk_custody,BI_DB_dbo,BI_DB_PositionPnL_UK_Custody,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_positionpnl_uk_custody,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_PositionPnL_UK_Custody.md,0
bi_db_dbo.bi_db_positionpnl_uk_custody_resolver,BI_DB_dbo,BI_DB_PositionPnL_UK_Custody_Resolver,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_positionpnl_uk_custody_resolver,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_PositionPnL_UK_Custody_Resolver.md,0
bi_db_dbo.bi_db_positions_closed_to_iban,BI_DB_dbo,BI_DB_Positions_Closed_To_IBAN,seed_dwh_internal,0,general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_positions_closed_to_iban,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Positions_Closed_To_IBAN.md,0
bi_db_dbo.bi_db_positions_opened_from_iban,BI_DB_dbo,BI_DB_Positions_Opened_From_IBAN,seed_dwh_internal,0,general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_positions_opened_from_iban,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Positions_Opened_From_IBAN.md,0
bi_db_dbo.bi_db_qmmf_report,BI_DB_dbo,BI_DB_QMMF_Report,seed_dwh_internal,0,finance.gold_sql_dp_prod_we_bi_db_dbo_bi_db_qmmf_report,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_QMMF_Report.md,0
bi_db_dbo.bi_db_rolloverfee_dividends,BI_DB_dbo,BI_DB_RollOverFee_Dividends,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_rolloverfee_dividends,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_RollOverFee_Dividends.md,0
bi_db_dbo.bi_db_scored_appropriateness_negative_market,BI_DB_dbo,BI_DB_Scored_Appropriateness_Negative_Market,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_scored_appropriateness_negative_market,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Scored_Appropriateness_Negative_Market.md,0
bi_db_dbo.bi_db_social_activity,BI_DB_dbo,BI_DB_Social_Activity,seed_dwh_internal,0,bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_social_activity,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Social_Activity.md,0
