source,wiki_md,kind,db,schema,table,uc_target,mapped,uc_exists,uc_table_comment_set,uc_total_cols,uc_commented_cols,uc_tier_drift_cols,uc_col_coverage_pct,bucket
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Q_AML_FSA_Report_end.md,Table,,BI_DB_dbo,BI_DB_Q_AML_FSA_Report_end,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Q_AML_FSA_Report_end_InvestorType.md,Table,,BI_DB_dbo,BI_DB_Q_AML_FSA_Report_end_InvestorType,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Q_AML_FSA_Report_end_Market_Value.md,Table,,BI_DB_dbo,BI_DB_Q_AML_FSA_Report_end_Market_Value,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Q_AML_FSA_Report_end_Positions.md,Table,,BI_DB_dbo,BI_DB_Q_AML_FSA_Report_end_Positions,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Q_AML_FSA_Report_start.md,Table,,BI_DB_dbo,BI_DB_Q_AML_FSA_Report_start,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_RAF_Invitees_KPIs.md,Table,,BI_DB_dbo,BI_DB_RAF_Invitees_KPIs,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_RealCrypto_Lev2.md,Table,,BI_DB_dbo,BI_DB_RealCrypto_Lev2,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Real_Crypto_Loan.md,Table,,BI_DB_dbo,BI_DB_Real_Crypto_Loan,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_RecurringInvestment_Positions.md,Table,,BI_DB_dbo,BI_DB_RecurringInvestment_Positions,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Regulation_Change_Abuse_Categories.md,Table,,BI_DB_dbo,BI_DB_Regulation_Change_Abuse_Categories,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Regulation_Change_Abuse_CIDs.md,Table,,BI_DB_dbo,BI_DB_Regulation_Change_Abuse_CIDs,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Reg_UK_Compliance_KYC_Weekly_Export.md,Table,,BI_DB_dbo,BI_DB_Reg_UK_Compliance_KYC_Weekly_Export,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Reg_UK_Compliance_Professional_OptUp.md,Table,,BI_DB_dbo,BI_DB_Reg_UK_Compliance_Professional_OptUp,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Reg_UK_Compliance_VolumeByInstrument.md,Table,,BI_DB_dbo,BI_DB_Reg_UK_Compliance_VolumeByInstrument,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_RejectedDocuments.md,Table,,BI_DB_dbo,BI_DB_RejectedDocuments,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_ReturnCalculation.md,Table,,BI_DB_dbo,BI_DB_ReturnCalculation,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_ReturnCalculation_Daily_Data.md,Table,,BI_DB_dbo,BI_DB_ReturnCalculation_Daily_Data,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Revenue14DaysToBigQuery.md,Table,,BI_DB_dbo,BI_DB_Revenue14DaysToBigQuery,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_RevenueForum.md,Table,,BI_DB_dbo,BI_DB_RevenueForum,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_ReverseCoReport.md,Table,,BI_DB_dbo,BI_DB_ReverseCoReport,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_RiskAlertManagementTool.md,Table,,BI_DB_dbo,BI_DB_RiskAlertManagementTool,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_RiskClassification.md,Table,,BI_DB_dbo,BI_DB_RiskClassification,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_RiskPayPalDepositors.md,Table,,BI_DB_dbo,BI_DB_RiskPayPalDepositors,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_RollOverFee_ByInstrument.md,Table,,BI_DB_dbo,BI_DB_RollOverFee_ByInstrument,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_RollOverFee_Dividends.md,Table,,BI_DB_dbo,BI_DB_RollOverFee_Dividends,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_rolloverfee_dividends,yes,yes,yes,21,21,0,100.0,OK
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_rsk_DailyRiskAgg.md,Table,,BI_DB_dbo,BI_DB_rsk_DailyRiskAgg,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_rsk_Portfolio.md,Table,,BI_DB_dbo,BI_DB_rsk_Portfolio,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_rsk_Risk_PI_Correl.md,Table,,BI_DB_dbo,BI_DB_rsk_Risk_PI_Correl,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_rsk_Risk_PI_Stats.md,Table,,BI_DB_dbo,BI_DB_rsk_Risk_PI_Stats,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Scored_Appropriateness_Negative_Market.md,Table,,BI_DB_dbo,BI_DB_Scored_Appropriateness_Negative_Market,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_scored_appropriateness_negative_market,yes,yes,yes,35,34,0,97.1,OK
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_SF_Cases_Panel.md,Table,,BI_DB_dbo,BI_DB_SF_Cases_Panel,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Snapshot_CID_LifeStageDefinition.md,Table,,BI_DB_dbo,BI_DB_Snapshot_CID_LifeStageDefinition,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Social_Activity.md,Table,,BI_DB_dbo,BI_DB_Social_Activity,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_social_activity,yes,yes,yes,18,15,0,83.3,OK
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_SpreadedPriceCandle60MinSplitted.md,Table,,BI_DB_dbo,BI_DB_SpreadedPriceCandle60MinSplitted,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_spreadedpricecandle60minsplitted,yes,yes,yes,24,21,0,87.5,OK
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Staking_Email_For_Marcin.md,Table,,BI_DB_dbo,BI_DB_Staking_Email_For_Marcin,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Staking_Platform_Compensations.md,Table,,BI_DB_dbo,BI_DB_Staking_Platform_Compensations,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_STDSnapshots.md,Table,,BI_DB_dbo,BI_DB_STDSnapshots,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_StocksETFs_SignificantAllocation.md,Table,,BI_DB_dbo,BI_DB_StocksETFs_SignificantAllocation,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Stocks_HS121_CIDs.md,Table,,BI_DB_dbo,BI_DB_Stocks_HS121_CIDs,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Stocks_HS125.md,Table,,BI_DB_dbo,BI_DB_Stocks_HS125,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Stocks_Opportunities.md,Table,,BI_DB_dbo,BI_DB_Stocks_Opportunities,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_STP_Redeems.md,Table,,BI_DB_dbo,BI_DB_STP_Redeems,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Subsidieries_Realized_Commissions_Adjustments.md,Table,,BI_DB_dbo,BI_DB_Subsidieries_Realized_Commissions_Adjustments,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_SuspiciousActivityTrading_Investing.md,Table,,BI_DB_dbo,BI_DB_SuspiciousActivityTrading_Investing,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Tax_1099_PartA.md,Table,,BI_DB_dbo,BI_DB_Tax_1099_PartA,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Tax_1099_PartB.md,Table,,BI_DB_dbo,BI_DB_Tax_1099_PartB,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Tax_Compensation_for_1099.md,Table,,BI_DB_dbo,BI_DB_Tax_Compensation_for_1099,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Tax_Compliance_TIN.md,Table,,BI_DB_dbo,BI_DB_Tax_Compliance_TIN,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_tax_compliance_tin,yes,yes,yes,16,15,0,93.8,OK
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Tax_Compliance_Trade_CFD_US_Stocks.md,Table,,BI_DB_dbo,BI_DB_Tax_Compliance_Trade_CFD_US_Stocks,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Tax_Reports_Status.md,Table,,BI_DB_dbo,BI_DB_Tax_Reports_Status,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Technical_Issues_Compensation_Risk.md,Table,,BI_DB_dbo,BI_DB_Technical_Issues_Compensation_Risk,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_TicketsForOPS_NEW.md,Table,,BI_DB_dbo,BI_DB_TicketsForOPS_NEW,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_TIN_Gap.md,Table,,BI_DB_dbo,BI_DB_TIN_Gap,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_TIN_Gap_Temp_pop.md,Table,,BI_DB_dbo,BI_DB_TIN_Gap_Temp_pop,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Trading_Failures_Risk.md,Table,,BI_DB_dbo,BI_DB_Trading_Failures_Risk,main.trading.gold_sql_dp_prod_we_bi_db_dbo_bi_db_trading_failures_risk,yes,yes,yes,19,16,0,84.2,OK
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Transactions_Per_Time_Unit.md,Table,,BI_DB_dbo,BI_DB_Transactions_Per_Time_Unit,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Twitter.md,Table,,BI_DB_dbo,BI_DB_Twitter,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_UK_CommissionReport_byLeverage.md,Table,,BI_DB_dbo,BI_DB_UK_CommissionReport_byLeverage,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Unsettled_Trades_Risk.md,Table,,BI_DB_dbo,BI_DB_Unsettled_Trades_Risk,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_UsageTracking_SF.md,Table,,BI_DB_dbo,BI_DB_UsageTracking_SF,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_USA_Equity_Deposits.md,Table,,BI_DB_dbo,BI_DB_USA_Equity_Deposits,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_USA_FinanceReport_forTax.md,Table,,BI_DB_dbo,BI_DB_USA_FinanceReport_forTax,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_USA_FinanceReport_forTax_CreditID.md,Table,,BI_DB_dbo,BI_DB_USA_FinanceReport_forTax_CreditID,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_UsersEngagement.md,Table,,BI_DB_dbo,BI_DB_UsersEngagement,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_User_Segment_Snapshot.md,Table,,BI_DB_dbo,BI_DB_User_Segment_Snapshot,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_US_Apex_Address_Change.md,Table,,BI_DB_dbo,BI_DB_US_Apex_Address_Change,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_US_Apex_Corporate_CA_Apex.md,Table,,BI_DB_dbo,BI_DB_US_Apex_Corporate_CA_Apex,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_US_Apex_Corporate_CA_etoro.md,Table,,BI_DB_dbo,BI_DB_US_Apex_Corporate_CA_etoro,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_US_Apex_Fees_Charge.md,Table,,BI_DB_dbo,BI_DB_US_Apex_Fees_Charge,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_US_Apex_Instrument_Holders.md,Table,,BI_DB_dbo,BI_DB_US_Apex_Instrument_Holders,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_US_Apex_Recon_Cash_To_Clients_Accounts.md,Table,,BI_DB_dbo,BI_DB_US_Apex_Recon_Cash_To_Clients_Accounts,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_US_Apex_Rejected_Accounts.md,Table,,BI_DB_dbo,BI_DB_US_Apex_Rejected_Accounts,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_US_Apex_Stocks_Activity_Apex.md,Table,,BI_DB_dbo,BI_DB_US_Apex_Stocks_Activity_Apex,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_US_Apex_Stocks_Activity_eToroDB.md,Table,,BI_DB_dbo,BI_DB_US_Apex_Stocks_Activity_eToroDB,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_US_Apex_Transactions_Trading_Activity.md,Table,,BI_DB_dbo,BI_DB_US_Apex_Transactions_Trading_Activity,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_US_Citizens_Under_Non_US_Regulation.md,Table,,BI_DB_dbo,BI_DB_US_Citizens_Under_Non_US_Regulation,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_US_Compliance_Apex_Clients.md,Table,,BI_DB_dbo,BI_DB_US_Compliance_Apex_Clients,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_US_Compliance_Apex_Clients_Crypto_Stocks.md,Table,,BI_DB_dbo,BI_DB_US_Compliance_Apex_Clients_Crypto_Stocks,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_US_Customer_Acount_Reconcilation.md,Table,,BI_DB_dbo,BI_DB_US_Customer_Acount_Reconcilation,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_US_Mailing_Address_Non_US_Regulation.md,Table,,BI_DB_dbo,BI_DB_US_Mailing_Address_Non_US_Regulation,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_US_Mailing_Address_Non_US_Regulation_Email.md,Table,,BI_DB_dbo,BI_DB_US_Mailing_Address_Non_US_Regulation_Email,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_US_Popular_Investor.md,Table,,BI_DB_dbo,BI_DB_US_Popular_Investor,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_US_Stocks.md,Table,,BI_DB_dbo,BI_DB_US_Stocks,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_US_Stocks_Apex_PFOF.md,Table,,BI_DB_dbo,BI_DB_US_Stocks_Apex_PFOF,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_US_Stocks_MAU_DAU_KPI.md,Table,,BI_DB_dbo,BI_DB_US_Stocks_MAU_DAU_KPI,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_US_Stocks_Transactions_Per_Time_Unit.md,Table,,BI_DB_dbo,BI_DB_US_Stocks_Transactions_Per_Time_Unit,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_VarCommission.md,Table,,BI_DB_dbo,BI_DB_VarCommission,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_VAT_Transactions.md,Table,,BI_DB_dbo,BI_DB_VAT_Transactions,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_VerificationStatus.md,Table,,BI_DB_dbo,BI_DB_VerificationStatus,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_VerificationStatus30Days.md,Table,,BI_DB_dbo,BI_DB_VerificationStatus30Days,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Vulnerability_CanceledWithdrawals.md,Table,,BI_DB_dbo,BI_DB_Vulnerability_CanceledWithdrawals,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Vulnerability_LifetimeMetrics.md,Table,,BI_DB_dbo,BI_DB_Vulnerability_LifetimeMetrics,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Vulnerability_Positions.md,Table,,BI_DB_dbo,BI_DB_Vulnerability_Positions,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Vulnerable_Customers.md,Table,,BI_DB_dbo,BI_DB_Vulnerable_Customers,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_W8_Users_Status.md,Table,,BI_DB_dbo,BI_DB_W8_Users_Status,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_WatchListsByFunnel.md,Table,,BI_DB_dbo,BI_DB_WatchListsByFunnel,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Watchlist_Tracking_High_Level.md,Table,,BI_DB_dbo,BI_DB_Watchlist_Tracking_High_Level,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Watchlist_Tracking_Item_Level.md,Table,,BI_DB_dbo,BI_DB_Watchlist_Tracking_Item_Level,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_WeeklyCopyBlock.md,Table,,BI_DB_dbo,BI_DB_WeeklyCopyBlock,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Wire_PIP_Report.md,Table,,BI_DB_dbo,BI_DB_Wire_PIP_Report,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Withdraw_Rollback_PIPs.md,Table,,BI_DB_dbo,BI_DB_Withdraw_Rollback_PIPs,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,yes,yes,yes,37,33,0,89.2,OK
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_W_AML_PEP_Customers.md,Table,,BI_DB_dbo,BI_DB_W_AML_PEP_Customers,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_W_AML_PEP_Customers_Trun.md,Table,,BI_DB_dbo,BI_DB_W_AML_PEP_Customers_Trun,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_W_Mon_Compliance_CDIM_Report.md,Table,,BI_DB_dbo,BI_DB_W_Mon_Compliance_CDIM_Report,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_W_Tue_Email_for_KYT.md,Table,,BI_DB_dbo,BI_DB_W_Tue_Email_for_KYT,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_W_Wed_Compliance_Vulnerability_ALL.md,Table,,BI_DB_dbo,BI_DB_W_Wed_Compliance_Vulnerability_ALL,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_YearlyGain.md,Table,,BI_DB_dbo,BI_DB_YearlyGain,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/Client_Balance_Breakdown_Instrument_Level.md,Table,,BI_DB_dbo,Client_Balance_Breakdown_Instrument_Level,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,yes,yes,yes,56,55,0,98.2,OK
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/Compliance_BI_Leverage_Dashboard.md,Table,,BI_DB_dbo,Compliance_BI_Leverage_Dashboard,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/Dealing_CryptoRebate.md,Table,,BI_DB_dbo,Dealing_CryptoRebate,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/Dealing_Unrealized_CryptoRebate.md,Table,,BI_DB_dbo,Dealing_Unrealized_CryptoRebate,,no,no,no,0,0,0,0.0,NOT_MAPPED
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/Dim_Revenue_Metrics.md,Table,,BI_DB_dbo,Dim_Revenue_Metrics,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_dim_revenue_metrics,yes,yes,yes,6,6,0,100.0,OK
SYNAPSE,knowledge/synapse/Wiki/BI_DB_dbo/Tables/DWH_CIDs7DaysDeviation.md,Table,,BI_DB_dbo,DWH_CIDs7DaysDeviation,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_dwh_cids7daysdeviation,yes,yes,yes,7,7,0,100.0,OK
