python : [synapse] connecting to prod-synapse-dataplatform-we.sql.azuresynapse.net / sql_dp_prod_we...
At C:\Users\guyman\AppData\Local\Temp\2\ps-script-c32c4adc-4b9c-44ab-b73b-50b8d5a0b39c.ps1:76 char:1
+ python tools/parity_check_ddr_2025.py 2>&1 | Out-File -FilePath ddr_p ...
+ ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : NotSpecified: ([synapse] conne...l_dp_prod_we...:String) [], RemoteException
    + FullyQualifiedErrorId : NativeCommandError
 
[synapse-prod] 487 dateids in 11.6s

[uc] connecting (profile=name-of-profile)...

[uc] 487 dateids in 14.2s

DateID,syn_deposits,uc_deposits,diff_deposits,syn_tp_equity,uc_tp_equity,diff_tp_equity,syn_sdrt,uc_sdrt,diff_sdrt,syn_upnl_change,uc_upnl_change,diff_upnl_change,syn_funded,uc_funded,diff_funded,mismatch_metrics
20251119,57851021.710000,,,17194681463.994500,17194681463.994500,0.000000,3639.320000,3639.320000,0.000000,-46817580.610000,-46817580.610000,0.000000,3596748,3596748,0,deposits
20251120,58097829.930000,,,16539923240.164500,16539923240.164500,0.000000,7169.390000,7169.390000,0.000000,-651095729.250000,-651095729.250000,0.000000,3597166,3597166,0,deposits
20251121,66930683.140000,,,16421377272.654500,16421377272.654500,0.000000,5780.700000,5780.700000,0.000000,-115039268.930000,-115039268.930000,0.000000,3596035,3596035,0,deposits
20251122,12938866.450000,,,16407222561.484500,16407222561.484500,0.000000,,,,-18412883.410000,-18412883.410000,0.000000,3596146,3596146,0,deposits
20251123,19863677.660000,,,16568536246.424500,16568536246.424500,0.000000,,,,159378685.450000,159378685.450000,0.000000,3596525,3596525,0,deposits
20251124,44555383.050000,,,17081117974.034500,17081117974.034500,0.000000,5859.220000,5859.220000,0.000000,499539745.400000,499539745.400000,0.000000,3597130,3597130,0,deposits
20251125,46139834.510000,,,17098246459.264500,17098246459.264500,0.000000,4761.890000,4761.890000,0.000000,7728567.270000,7728567.270000,0.000000,3597331,3597331,0,deposits
20251126,51425470.030000,,,17364237093.904500,17364237093.904500,0.000000,6060.300000,6060.300000,0.000000,259103708.170000,259103708.170000,0.000000,3607742,3607742,0,deposits
20251127,33665143.850000,,,17362246553.344500,17362246553.344500,0.000000,14806.840000,14806.840000,0.000000,-6965293.120000,-6965293.120000,0.000000,3607993,3607993,0,deposits
20251128,45963487.450000,,,17400009592.764500,17400009592.764500,0.000000,7283.270000,7283.270000,0.000000,27787654.220000,27787654.220000,0.000000,3608598,3608598,0,deposits
20251129,12820903.010000,,,17386999387.094500,17386999387.094500,0.000000,,,,-13654734.650000,-13654734.650000,0.000000,3608688,3608688,0,deposits
20251130,12101392.280000,,,17332407285.684500,17332407285.684500,0.000000,,,,-58407332.180000,-58407332.180000,0.000000,3608947,3608947,0,deposits
20251201,61944472.480000,,,16968395697.104500,16968395697.104500,0.000000,7406.060000,7406.060000,0.000000,-375842406.820000,-375842406.820000,0.000000,3611261,3611261,0,deposits
20251202,53628379.460000,,,17363227311.394500,17363227311.394500,0.000000,5136.660000,5136.660000,0.000000,395633536.300000,395633536.300000,0.000000,3611377,3611377,0,deposits
20251203,47835204.120000,,,17631628418.014500,17631628418.014500,0.000000,6129.670000,6129.670000,0.000000,264234314.640000,264234314.640000,0.000000,3611665,3611665,0,deposits
20251204,48209808.350000,,,17558449909.784500,17558449909.784500,0.000000,7567.140000,7567.140000,0.000000,-84681092.370000,-84681092.370000,0.000000,3613371,3613371,0,deposits
20251205,62221853.010000,,,17379565243.734500,17379565243.734500,0.000000,4209.060000,4209.060000,0.000000,-185760812.070000,-185760812.070000,0.000000,3612161,3612161,0,deposits
20251206,10980907.020000,,,17387240951.094500,17387240951.094500,0.000000,,,,3819446.390000,3819446.390000,0.000000,3612238,3612238,0,deposits
20251207,13814999.540000,,,17423920590.954500,17423920590.954500,0.000000,,,,35707800.770000,35707800.770000,0.000000,3612418,3612418,0,deposits
20251208,65660194.740000,,,17510787243.864500,17510787243.864500,0.000000,6986.830000,6986.830000,0.000000,62839355.430000,62839355.430000,0.000000,3614734,3614734,0,deposits
20251209,63627249.710000,,,17679978931.154500,17679978931.154500,0.000000,3835.590000,3835.590000,0.000000,171045849.690000,171045849.690000,0.000000,3614976,3614976,0,deposits
20251210,70812876.500000,,,17629523894.764500,17629523894.764500,0.000000,2822.000000,2822.000000,0.000000,-84290734.090000,-84290734.090000,0.000000,3613930,3613930,0,deposits
20251211,65399244.500000,,,17612415680.374500,17612415680.374500,0.000000,7684.790000,7684.790000,0.000000,-21099837.660000,-21099837.660000,0.000000,3614553,3614553,0,deposits
20251212,62484595.610000,,,17340366787.924500,17340366787.924500,0.000000,8915.700000,8915.700000,0.000000,-275109832.550000,-275109832.550000,0.000000,3614729,3614729,0,deposits
20251213,7854315.590000,,,17367405899.634500,17367405899.634500,0.000000,,,,24829303.930000,24829303.930000,0.000000,3614798,3614798,0,deposits
20251214,8991683.290000,,,17233289547.494500,17233289547.494500,0.000000,,,,-136832229.540000,-136832229.540000,0.000000,3614948,3614948,0,deposits
20251215,60382794.340000,,,16998364840.954500,16998364840.954500,0.000000,4704.570000,4704.570000,0.000000,-239725689.960000,-239725689.960000,0.000000,3615705,3615705,0,deposits
20251216,51816099.320000,,,17081137873.784500,17081137873.784500,0.000000,3824.810000,3824.810000,0.000000,82407723.640000,82407723.640000,0.000000,3615762,3615762,0,deposits
20251217,50905218.420000,,,16751062918.994500,16751062918.994500,0.000000,3481.110000,3481.110000,0.000000,-327925466.090000,-327925466.090000,0.000000,3615842,3615842,0,deposits
20251218,53738639.740000,,,16782719198.054500,16782719198.054500,0.000000,3743.320000,3743.320000,0.000000,25413516.490000,25413516.490000,0.000000,3616077,3616077,0,deposits
20251219,47640227.410000,,,17178544672.704500,17178544672.704500,0.000000,6085.380000,6085.380000,0.000000,393504308.290000,393504308.290000,0.000000,3625823,3625823,0,deposits
20251220,8426275.000000,,,17201813859.014500,17201813859.014500,0.000000,,,,20796000.490000,20796000.490000,0.000000,3625923,3625923,0,deposits
20251221,9066272.080000,,,17201422528.074500,17201422528.074500,0.000000,,,,-2463582.450000,-2463582.450000,0.000000,3626085,3626085,0,deposits
20251222,62631044.600000,,,17298529497.524500,17298529497.524500,0.000000,7758.320000,7758.320000,0.000000,78425517.720000,78425517.720000,0.000000,3628113,3628113,0,deposits
20251223,51420192.120000,,,17241545499.174500,17241545499.174500,0.000000,6058.950000,6058.950000,0.000000,-66093296.450000,-66093296.450000,0.000000,3628341,3628341,0,deposits
20251224,36354816.000000,,,17232567931.664500,17232567931.664500,0.000000,3207.730000,3207.730000,0.000000,-11667564.380000,-11667564.380000,0.000000,3627078,3627078,0,deposits
20251225,9691682.520000,,,17174115206.014500,17174115206.014500,0.000000,,,,-62965705.930000,-62965705.930000,0.000000,3627248,3627248,0,deposits
20251226,33855471.930000,,,17182966127.814500,17182966127.814500,0.000000,,,,-2115707.300000,-2115707.300000,0.000000,3628381,3628381,0,deposits
20251227,9046190.410000,,,17271325334.004500,17271325334.004500,0.000000,,,,85301615.540000,85301615.540000,0.000000,3628535,3628535,0,deposits
20251228,13270131.530000,,,17275903885.484500,17275903885.484500,0.000000,,,,-3029920.270000,-3029920.270000,0.000000,3628856,3628856,0,deposits
20251229,61735405.540000,,,17073864316.874500,17073864316.874500,0.000000,7028.110000,7028.110000,0.000000,-179621703.750000,-179621703.750000,0.000000,3629716,3629716,0,deposits
20251230,55269475.460000,,,17134332209.264500,17134332209.264500,0.000000,4419.550000,4419.550000,0.000000,55028878.830000,55028878.830000,0.000000,3634357,3634357,0,deposits
20251231,44098306.710000,,,16974421642.164500,16974421642.164500,0.000000,2604.440000,2604.440000,0.000000,-150920878.000000,-150920878.000000,0.000000,3634731,3634731,0,deposits
20260101,14361534.080000,,,17111832513.014500,17111832513.014500,0.000000,,,,127864384.930000,127864384.930000,0.000000,3636144,3636144,0,deposits
20260102,59897764.800000,,,17441859876.944500,17441859876.944500,0.000000,10072.870000,10072.870000,0.000000,309717005.050000,309717005.050000,0.000000,3637546,3637546,0,deposits
20260103,12842184.140000,,,17481554753.304500,17481554753.304500,0.000000,,,,34380246.870000,34380246.870000,0.000000,3637737,3637737,0,deposits
20260104,17114229.430000,,,17605110565.174500,17605110565.174500,0.000000,,,,118601366.710000,118601366.710000,0.000000,3638184,3638184,0,deposits
20260105,80070580.270000,,,18079008893.844500,18079008893.844500,0.000000,18480.400000,18480.400000,0.000000,464224457.240000,464224457.240000,0.000000,3640968,3640968,0,deposits
20260106,67045012.610000,,,18153351118.834500,18153351118.834500,0.000000,10366.530000,10366.530000,0.000000,38240883.250000,38240883.250000,0.000000,3640716,3640716,0,deposits
20260107,66135942.610000,,,17876524627.134500,17876524627.134500,0.000000,35871.560000,35871.560000,0.000000,-287456072.360000,-287456072.360000,0.000000,3641077,3641077,0,deposits
20260108,61561857.760000,,,17800522101.944500,17800522101.944500,0.000000,30856.410000,30856.410000,0.000000,-96013273.020000,-96013273.020000,0.000000,3641939,3641939,0,deposits
20260109,66342201.810000,,,17835780287.384500,17835780287.384500,0.000000,9268.150000,9268.150000,0.000000,19057096.280000,19057096.280000,0.000000,3642293,3642293,0,deposits
20260110,12102820.700000,,,17828528845.694500,17828528845.694500,0.000000,,,,-11940495.980000,-11940495.980000,0.000000,3642470,3642470,0,deposits
20260111,14557575.860000,,,17853100429.124500,17853100429.124500,0.000000,,,,18030558.760000,18030558.760000,0.000000,3642751,3642751,0,deposits
20260112,72259154.090000,,,17899179223.304500,17899179223.304500,0.000000,11903.170000,11903.170000,0.000000,15641921.250000,15641921.250000,0.000000,3644294,3644294,0,deposits
20260113,67026673.030000,,,18231814107.694500,18231814107.694500,0.000000,9322.160000,9322.160000,0.000000,321578964.530000,321578964.530000,0.000000,3644944,3644944,0,deposits
20260114,72693200.320000,,,18210655013.864500,18210655013.864500,0.000000,7741.590000,7741.590000,0.000000,-39663133.160000,-39663133.160000,0.000000,3645745,3645745,0,deposits
20260115,66300496.290000,,,18114248976.654500,18114248976.654500,0.000000,35505.570000,35505.570000,0.000000,-113997746.020000,-113997746.020000,0.000000,3646665,3646665,0,deposits
20260116,55726025.910000,,,18107754266.074500,18107754266.074500,0.000000,7929.710000,7929.710000,0.000000,-14587919.620000,-14587919.620000,0.000000,3647167,3647167,0,deposits
20260117,10569696.290000,,,18109514198.194500,18109514198.194500,0.000000,,,,-1446726.670000,-1446726.670000,0.000000,3647311,3647311,0,deposits
20260118,15280636.800000,,,17981501088.344500,17981501088.344500,0.000000,,,,-136339212.710000,-136339212.710000,0.000000,3647525,3647525,0,deposits
20260119,49215066.710000,,,17889531738.284500,17889531738.284500,0.000000,24026.580000,24026.580000,0.000000,-96737426.680000,-96737426.680000,0.000000,3648214,3648214,0,deposits
20260120,80783515.430000,,,17398588295.744500,17398588295.744500,0.000000,8620.820000,8620.820000,0.000000,-503445596.550000,-503445596.550000,0.000000,3649420,3649420,0,deposits
20260121,86545166.900000,,,17637875668.934500,17637875668.934500,0.000000,8806.260000,8806.260000,0.000000,228558299.800000,228558299.800000,0.000000,3650046,3650046,0,deposits
20260122,71869889.540000,,,17745687910.754500,17745687910.754500,0.000000,42800.550000,42800.550000,0.000000,90607311.360000,90607311.360000,0.000000,3650477,3650477,0,deposits
20260123,75643470.600000,,,17797838793.834500,17797838793.834500,0.000000,25767.280000,25767.280000,0.000000,30620611.620000,30620611.620000,0.000000,3651349,3651349,0,deposits
20260124,12639330.980000,,,17780584360.774500,17780584360.774500,0.000000,,,,-21471755.920000,-21471755.920000,0.000000,3651545,3651545,0,deposits
20260125,22442269.600000,,,17591232278.184500,17591232278.184500,0.000000,,,,-195712714.130000,-195712714.130000,0.000000,3651830,3651830,0,deposits
20260126,114757408.970000,,,17701481027.004500,17701481027.004500,0.000000,10755.290000,10755.290000,0.000000,90815025.200000,90815025.200000,0.000000,3653972,3653972,0,deposits
20260127,92706073.710000,,,17899208395.004500,17899208395.004500,0.000000,8773.500000,8773.500000,0.000000,178144306.360000,178144306.360000,0.000000,3654744,3654744,0,deposits
20260128,104673529.290000,,,17958282038.644500,17958282038.644500,0.000000,9197.860000,9197.860000,0.000000,11160014.290000,11160014.290000,0.000000,3665987,3665987,0,deposits
20260129,143637116.700000,,,17543300974.014500,17543300974.014500,0.000000,10325.140000,10325.140000,0.000000,-418174094.130000,-418174094.130000,0.000000,3667294,3667294,0,deposits
20260130,121468839.510000,,,17126544489.554500,17126544489.554500,0.000000,8724.520000,8724.520000,0.000000,-362148154.670000,-362148154.670000,0.000000,3668010,3668010,0,deposits
20260131,32963087.980000,,,16793982637.944500,16793982637.944500,0.000000,,,,-334583630.650000,-334583630.650000,0.000000,3668552,3668552,0,deposits
20260201,29194560.960000,,,16645261731.944500,16645261731.944500,0.000000,,,,-158202975.220000,-158202975.220000,0.000000,3670645,3670645,0,deposits
20260202,103929862.000000,,,16764800239.194500,16764800239.194500,0.000000,11678.250000,11678.250000,0.000000,126810682.990000,126810682.990000,0.000000,3672413,3672413,0,deposits
20260203,94034004.930000,,,16513809025.494500,16513809025.494500,0.000000,13243.160000,13243.160000,0.000000,-269997605.310000,-269997605.310000,0.000000,3673288,3673288,0,deposits
20260204,96712993.070000,,,16173274800.414500,16173274800.414500,0.000000,8937.100000,8937.100000,0.000000,-340734049.240000,-340734049.240000,0.000000,3674157,3674157,0,deposits
20260205,113805528.820000,,,15090670490.944500,15090670490.944500,0.000000,14395.550000,14395.550000,0.000000,-1055250915.540000,-1055250915.540000,0.000000,3674810,3674810,0,deposits
20260206,110039212.060000,,,16078596811.724500,16078596811.724500,0.000000,10338.310000,10338.310000,0.000000,964649419.310000,964649419.310000,0.000000,3676012,3676012,0,deposits
20260207,15489556.200000,,,16022613362.634500,16022613362.634500,0.000000,,,,-61035305.320000,-61035305.320000,0.000000,3676396,3676396,0,deposits
20260208,14687464.760000,,,16053844795.834500,16053844795.834500,0.000000,,,,26209555.360000,26209555.360000,0.000000,3676872,3676872,0,deposits
20260209,66822790.330000,,,16209637404.524500,16209637404.524500,0.000000,12173.060000,12173.060000,0.000000,144337007.400000,144337007.400000,0.000000,3678272,3678272,0,deposits
20260210,52202919.190000,,,16060847245.744500,16060847245.744500,0.000000,13318.470000,13318.470000,0.000000,-146921898.280000,-146921898.280000,0.000000,3679009,3679009,0,deposits
20260211,55204464.820000,,,15915707930.754500,15915707930.754500,0.000000,9676.460000,9676.460000,0.000000,-147505823.700000,-147505823.700000,0.000000,3679506,3679506,0,deposits
20260212,55070784.280000,,,15698912124.014500,15698912124.014500,0.000000,8024.960000,8024.960000,0.000000,-218990204.490000,-218990204.490000,0.000000,3680718,3680718,0,deposits
20260213,54439942.500000,,,15913532843.384500,15913532843.384500,0.000000,9077.230000,9077.230000,0.000000,209447760.300000,209447760.300000,0.000000,3681114,3681114,0,deposits
20260214,10062765.610000,,,16081634121.124500,16081634121.124500,0.000000,,,,165025208.510000,165025208.510000,0.000000,3681330,3681330,0,deposits
20260215,13114862.730000,,,15965802699.654500,15965802699.654500,0.000000,,,,-119248650.960000,-119248650.960000,0.000000,3681654,3681654,0,deposits
20260216,29778833.640000,,,16000769081.844500,16000769081.844500,0.000000,7047.360000,7047.360000,0.000000,31652038.780000,31652038.780000,0.000000,3665986,3665986,0,deposits
20260217,45322179.150000,,,15912478311.304500,15912478311.304500,0.000000,4865.980000,4865.980000,0.000000,-81139344.310000,-81139344.310000,0.000000,3679494,3679494,0,deposits
20260218,41707582.980000,,,15937659534.834500,15937659534.834500,0.000000,21718.900000,21718.900000,0.000000,16522608.780000,16522608.780000,0.000000,3683650,3683650,0,deposits
20260219,38614720.430000,,,15936303092.154500,15936303092.154500,0.000000,5318.860000,5318.860000,0.000000,-2678908.650000,-2678908.650000,0.000000,3683991,3683991,0,deposits
20260220,40575364.650000,,,16071529538.274500,16071529538.274500,0.000000,29274.120000,29274.120000,0.000000,129894634.370000,129894634.370000,0.000000,3684288,3684288,0,deposits
20260221,8801016.050000,,,16074079482.184500,16074079482.184500,0.000000,,,,345460.720000,345460.720000,0.000000,3684406,3684406,0,deposits
20260222,9318430.860000,,,16024163188.224500,16024163188.224500,0.000000,,,,-53522849.880000,-53522849.880000,0.000000,3684631,3684631,0,deposits
20260223,52810536.460000,,,15751125492.224500,15751125492.224500,0.000000,7916.840000,7916.840000,0.000000,-283328611.410000,-283328611.410000,0.000000,3685895,3685895,0,deposits
20260224,47952740.320000,,,15825020953.744500,15825020953.744500,0.000000,23050.150000,23050.150000,0.000000,79741094.150000,79741094.150000,0.000000,3685747,3685747,0,deposits
20260225,53871811.370000,,,16223290503.334500,16223290503.334500,0.000000,9311.510000,9311.510000,0.000000,391916418.080000,391916418.080000,0.000000,3686197,3686197,0,deposits
20260226,54906593.580000,,,16117146107.994500,16117146107.994500,0.000000,10766.410000,10766.410000,0.000000,-115879026.880000,-115879026.880000,0.000000,3719118,3719118,0,deposits
20260227,53963285.070000,,,15925094036.064500,15925094036.064500,0.000000,9513.560000,9513.560000,0.000000,-198632924.780000,-198632924.780000,0.000000,3719846,3719846,0,deposits
20260228,25136317.650000,,,15997734782.924500,15997734782.924500,0.000000,,,,61953301.950000,61953301.950000,0.000000,3720204,3720204,0,deposits
20260301,34979339.980000,,,15947651296.614500,15947651296.614500,0.000000,,,,-70935124.480000,-70935124.480000,0.000000,3722389,3722389,0,deposits
20260302,98295337.100000,,,16072672571.334500,16072672571.334500,0.000000,33019.790000,33019.790000,0.000000,117936661.910000,117936661.910000,0.000000,3724798,3724798,0,deposits
20260303,92035199.770000,,,15780461164.744500,15780461164.744500,0.000000,64229.120000,64229.120000,0.000000,-267931462.030000,-267931462.030000,0.000000,3725573,3725573,0,deposits
20260304,66029179.640000,,,16217022542.234500,16217022542.234500,0.000000,14617.080000,14617.080000,0.000000,430027212.750000,430027212.750000,0.000000,3726370,3726370,0,deposits
20260305,55887934.270000,,,16017453811.714500,16017453811.714500,0.000000,9787.140000,9787.140000,0.000000,-203932417.840000,-203932417.840000,0.000000,3727250,3727250,0,deposits
20260306,71881557.840000,,,15775885052.364500,15775885052.364500,0.000000,116821.820000,116821.820000,0.000000,-260491585.360000,-260491585.360000,0.000000,3728463,3728463,0,deposits
20260307,10364533.780000,,,15739164223.984500,15739164223.984500,0.000000,,,,-40299340.400000,-40299340.400000,0.000000,3728691,3728691,0,deposits
20260308,25202847.070000,,,15689272960.524500,15689272960.524500,0.000000,,,,-75443660.870000,-75443660.870000,0.000000,3728962,3728962,0,deposits
20260309,107797429.640000,,,15860811374.874500,15860811374.874500,0.000000,13543.330000,13543.330000,0.000000,199719778.020000,199719778.020000,0.000000,3730907,3730907,0,deposits
20260310,67784931.710000,,,15990543063.254500,15990543063.254500,0.000000,26572.410000,26572.410000,0.000000,145851693.650000,145851693.650000,0.000000,3731362,3731362,0,deposits
20260311,53682657.750000,,,15954905289.594500,15954905289.594500,0.000000,49988.140000,49988.140000,0.000000,-34387666.470000,-34387666.470000,0.000000,3731962,3731962,0,deposits
20260312,55933736.580000,,,15867813344.624500,15867813344.624500,0.000000,17100.440000,17100.440000,0.000000,-93038051.820000,-93038051.820000,0.000000,3733254,3733254,0,deposits
20260313,52204864.090000,,,15811383265.824500,15811383265.824500,0.000000,6784.050000,6784.050000,0.000000,-47872642.410000,-47872642.410000,0.000000,3733860,3733860,0,deposits
20260314,7498957.980000,,,15827339501.394500,15827339501.394500,0.000000,,,,14214914.740000,14214914.740000,0.000000,3734019,3734019,0,deposits
20260315,14726260.260000,,,15945365686.804500,15945365686.804500,0.000000,,,,114638003.450000,114638003.450000,0.000000,3734426,3734426,0,deposits
20260316,59135620.800000,,,16269366766.594500,16269366766.594500,0.000000,14990.360000,14990.360000,0.000000,322891627.120000,322891627.120000,0.000000,3737504,3737504,0,deposits
20260317,37337679.190000,,,16279785014.264500,16279785014.264500,0.000000,4383.730000,4383.730000,0.000000,2292723.030000,2292723.030000,0.000000,3736519,3736519,0,deposits
20260318,57602064.490000,,,15937047121.324500,15937047121.324500,0.000000,5177.880000,5177.880000,0.000000,-334713918.170000,-334713918.170000,0.000000,3736688,3736688,0,deposits
20260319,69241796.290000,,,15787739881.004500,15787739881.004500,0.000000,10049.060000,10049.060000,0.000000,-134753730.900000,-134753730.900000,0.000000,3736999,3736999,0,deposits
20260320,54565727.990000,,,15571141032.024500,15571141032.024500,0.000000,6799.350000,6799.350000,0.000000,-211002198.630000,-211002198.630000,0.000000,3737164,3737164,0,deposits
20260321,7611606.440000,,,15471496969.694500,15471496969.694500,0.000000,,,,-101543080.740000,-101543080.740000,0.000000,3737226,3737226,0,deposits
20260322,12334837.980000,,,15402320438.344500,15402320438.344500,0.000000,,,,-70621070.030000,-70621070.030000,0.000000,3737437,3737437,0,deposits
20260323,86186313.980000,,,15707520020.154500,15707520020.154500,0.000000,40392.810000,40392.810000,0.000000,314618739.200000,314618739.200000,0.000000,3738093,3738093,0,deposits
20260324,51413084.360000,,,15672870887.964500,15672870887.964500,0.000000,4406.040000,4406.040000,0.000000,-33900934.370000,-33900934.370000,0.000000,3771172,3771172,0,deposits
20260325,49470638.090000,,,15758041277.364500,15758041277.364500,0.000000,54834.860000,54834.860000,0.000000,76530069.440000,76530069.440000,0.000000,3772078,3772078,0,deposits
20260326,56463706.630000,,,15359249734.744500,15359249734.744500,0.000000,4036.350000,4036.350000,0.000000,-387834784.510000,-387834784.510000,0.000000,3774243,3774243,0,deposits
20260327,64623773.540000,,,15053214497.684500,15053214497.684500,0.000000,6823.370000,6823.370000,0.000000,-307022726.000000,-307022726.000000,0.000000,3773267,3773267,0,deposits
20260328,10058532.140000,,,15062674041.364500,15062674041.364500,0.000000,,,,6314388.870000,6314388.870000,0.000000,3773443,3773443,0,deposits
20260329,12884183.500000,,,15034524250.174500,15034524250.174500,0.000000,,,,-30730963.260000,-30730963.260000,0.000000,3773752,3773752,0,deposits
20260330,57409391.810000,,,14960200492.524500,14960200492.524500,0.000000,12064.590000,12064.590000,0.000000,-69435853.210000,-69435853.210000,0.000000,3817943,3817943,0,deposits
20260331,63753049.650000,,,15422443739.124500,15422443739.124500,0.000000,10204.440000,10204.440000,0.000000,451415326.820000,451415326.820000,0.000000,3841387,3841387,0,deposits
20260401,65260895.870000,,,15556827681.584500,15556827681.584500,0.000000,63926.550000,63926.550000,0.000000,113748210.060000,113748210.060000,0.000000,3843771,3843771,0,deposits
20260402,62995038.100000,,,15441181888.944500,15441181888.944500,0.000000,12394.530000,12394.530000,0.000000,-110887694.890000,-110887694.890000,0.000000,3843836,3843836,0,deposits
20260403,13368884.250000,,,15453621190.454500,15453621190.454500,0.000000,,,,12797509.520000,12797509.520000,0.000000,3843825,3843825,0,deposits
20260404,6340497.540000,,,15468037515.214500,15468037515.214500,0.000000,,,,12579620.040000,12579620.040000,0.000000,3843882,3843882,0,deposits
20260405,8547310.900000,,,15532128979.004500,15532128979.004500,0.000000,,,,61896707.840000,61896707.840000,0.000000,3844037,3844037,0,deposits
20260406,33413673.310000,,,15537133418.234500,15537133418.234500,0.000000,,,,1561229.260000,1561229.260000,0.000000,3845069,3845069,0,deposits
20260407,65493768.740000,,,15884639961.234500,15884639961.234500,0.000000,13565.410000,13565.410000,0.000000,349686488.650000,349686488.650000,0.000000,3845217,3845217,0,deposits
20260408,80094908.150000,,,15872833222.154500,15872833222.154500,0.000000,66253.390000,66253.390000,0.000000,-21951651.590000,-21951651.590000,0.000000,3845512,3845512,0,deposits
20260409,53779587.400000,,,15924481681.884500,15924481681.884500,0.000000,7239.410000,7239.410000,0.000000,52929919.970000,52929919.970000,0.000000,3845715,3845715,0,deposits
20260410,48532098.740000,,,16035299032.844500,16035299032.844500,0.000000,7720.520000,7720.520000,0.000000,98026349.090000,98026349.090000,0.000000,3846100,3846100,0,deposits

[summary] synapse_dates=487  uc_dates=487  mismatched_dates=481  syn_only=0  uc_only=0


20260411,8343568.180000,,,16044019471.544500,16044019471.544500,0.000000,,,,5800149.520000,5800149.520000,0.000000,3846169,3846169,0,deposits
20260412,14219009.680000,,,15912019738.854500,15912019738.854500,0.000000,,,,-135436200.580000,-135436200.580000,0.000000,3846442,3846442,0,deposits
20260413,54749980.840000,,,16265403641.234500,16265403641.234500,0.000000,27284.660000,27284.660000,0.000000,347622798.920000,347622798.920000,0.000000,3847241,3847241,0,deposits
20260414,62740725.550000,,,16415908152.764500,16415908152.764500,0.000000,37776.370000,37776.370000,0.000000,147955604.410000,147955604.410000,0.000000,3847302,3847302,0,deposits
20260415,60128715.670000,,,16648936931.164500,16648936931.164500,0.000000,7425.600000,7425.600000,0.000000,219400545.750000,219400545.750000,0.000000,3847761,3847761,0,deposits
20260416,58854562.970000,,,16764699394.294500,16764699394.294500,0.000000,13545.020000,13545.020000,0.000000,114240910.380000,114240910.380000,0.000000,3842791,3842791,0,deposits
20260417,67041293.480000,,,16999092160.834500,16999092160.834500,0.000000,40185.430000,40185.430000,0.000000,222940436.420000,222940436.420000,0.000000,3843137,3843137,0,deposits
20260418,9501123.800000,,,16891964603.924500,16891964603.924500,0.000000,,,,-110442607.360000,-110442607.360000,0.000000,3843260,3843260,0,deposits
20260420,76187472.150000,76187467.2600,4.890000,16858723389.494500,16858723389.494500,0.000000,8030.580000,8030.580000,0.000000,85087633.000000,85087633.000000,0.000000,3844129,3844129,0,deposits
20260422,73604935.340000,73605401.3600,-466.020000,16935671157.634500,16935671157.634500,0.000000,40142.830000,40142.830000,0.000000,131581992.400000,131581992.400000,0.000000,3844840,3844840,0,deposits
20260427,64145620.110000,64144451.4900,1168.620000,16892888624.614500,16892888624.614500,0.000000,6365.740000,6365.740000,0.000000,-55090376.850000,-55090376.850000,0.000000,3886094,3886094,0,deposits
20260428,73551737.240000,73551237.2400,500.000000,16718959129.294500,16718959129.294500,0.000000,63880.670000,63880.670000,0.000000,-179487812.420000,,,3886259,3886259,0,deposits|upnl_change
20260429,70682314.940000,70682314.9400,0.000000,16668202877.684500,16668202877.684500,0.000000,6448.660000,6448.660000,0.000000,-56365194.970000,,,3886545,3886545,0,upnl_change
20260430,79828979.600000,79827979.6000,1000.000000,16800463899.794500,16800463899.794500,0.000000,4447.560000,4447.560000,0.000000,114189494.650000,,,3886863,3886863,0,deposits|upnl_change
20260501,59331464.650000,59331356.6100,108.040000,16972789034.234500,16972789034.234500,0.000000,7303.480000,7303.480000,0.000000,160157065.720000,,,3888640,3888640,0,deposits|upnl_change
20260502,9562396.050000,,,17006499720.674500,17006499720.674500,0.000000,,,,30179113.360000,,,3888688,,,deposits|upnl_change|funded
