idx,source_file,uc_table,uc_column,status,error
117,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CountryBin.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_countrybin,CardSubType,OK,
118,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CountryBin.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_countrybin,CardCategory,OK,
119,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CountryBin.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_countrybin,BankWebSite,OK,
120,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CountryBin.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_countrybin,BankInfo,OK,
121,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CountryBin.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_countrybin,ShouldCheck3ds,OK,
122,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CountryBin.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_countrybin,MinAmountFor3ds,OK,
123,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CountryBin.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_countrybin,IsPrepaid,OK,
124,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CountryBin.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_countrybin,UpdateDate,OK,
125,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CountryIP.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_countryip,CountryID,OK,
126,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CountryIP.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_countryip,IPFrom,OK,
127,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CountryIP.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_countryip,IPTo,OK,
128,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CountryIP.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_countryip,RegionID,OK,
129,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CountryIP.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_countryip,UpdateDate,OK,
130,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_MirrorType.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_mirrortype,MirrorTypeID,OK,
