statement_idx,uc_table,uc_column,status,error
2292,main.finance.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ifrs15_daily_balance,IsValidCustomer,OK,
2293,main.finance.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ifrs15_daily_balance,Name,OK,
2294,main.finance.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ifrs15_daily_balance,Regulation,OK,
2295,main.finance.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ifrs15_daily_balance,TanganyStatus,OK,
2296,main.finance.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ifrs15_daily_balance,YearMonth,OK,
2297,main.finance.gold_sql_dp_prod_we_bi_db_dbo_bi_db_qmmf_report,GCID,OK,
2298,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,AccountStatusName,OK,
2299,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,AccountType,OK,
2300,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,Club,OK,
2301,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,CommissionOnOpen,OK,
2302,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,Country,OK,
2303,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,Date,OK,
2304,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,DateID,OK,
2305,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,FullCommissionOnOpen,OK,
2306,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,InstrumentID,OK,
2307,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,InstrumentType,OK,
2308,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,InstrumentTypeID,OK,
2309,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,IsAirDrop,OK,
2310,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,IsBuy,OK,
2311,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,IsCreditReportValidCB,OK,
2312,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,IsDLTUser,OK,
2313,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,IsEtoroTradingCID,OK,
2314,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,IsGermanBaFIN,OK,
2315,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,IsGlenEagleAccount,OK,
2316,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,IsSettled,OK,
2317,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,IsValidCustomer,OK,
2318,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,Label,OK,
2319,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,PlayerStatus,OK,
2320,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,RealizedCommission,OK,
2321,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,Region,OK,
2322,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,Regulation,OK,
2323,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,SettlementTypeID,OK,
2324,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,TanganyStatus,OK,
2325,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,TotalZero,OK,
2326,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,US_State,OK,
2327,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,UnrealizedCommissionChange,OK,
2328,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,UnrealizedFullCommissionChange,OK,
2329,main.finance.gold_sql_dp_prod_we_bi_db_dbo_client_balance_breakdown_instrument_level,UnrealizedPnLChange,OK,
2330,main.finance.gold_sql_dp_prod_we_dealing_dbo_dealing_staking_dailypool,Currency,OK,
2331,main.finance.gold_sql_dp_prod_we_dealing_dbo_dealing_staking_dailypool,Date,OK,
2332,main.finance.gold_sql_dp_prod_we_dealing_dbo_dealing_staking_dailypool,InstrumentID,OK,
2333,main.finance.gold_sql_dp_prod_we_dealing_dbo_dealing_staking_optedout,Currency,OK,
2334,main.finance.gold_sql_dp_prod_we_dealing_dbo_dealing_staking_optedout,Date,OK,
2335,main.finance.gold_sql_dp_prod_we_dealing_dbo_dealing_staking_optedout,InstrumentID,OK,
2336,main.finance.gold_sql_dp_prod_we_dealing_dbo_dealing_staking_optedout,LiquidityBuffer,OK,
2337,main.general.bronze_etoro_history_bslcurrencypricesnapshots,Ask,OK,
2338,main.general.bronze_etoro_history_bslcurrencypricesnapshots,Bid,OK,
2339,main.general.bronze_etoro_history_bslcurrencypricesnapshots,InstrumentID,OK,
2340,main.general.bronze_etoro_history_bslcurrencypricesnapshots,Occurred,OK,
2341,main.general.bronze_etoro_history_bslcurrencypricesnapshots,PriceRateID,OK,
2342,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailycommisionreport_instrument_agg,AccountStatusID,OK,
2343,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailycommisionreport_instrument_agg,AccountStatusName,OK,
2344,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailycommisionreport_instrument_agg,AccountTypeID,OK,
2345,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailycommisionreport_instrument_agg,CommissionOnClose,OK,
2346,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailycommisionreport_instrument_agg,DateID,OK,
2347,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailycommisionreport_instrument_agg,FullCommissionOnClose,OK,
2348,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailycommisionreport_instrument_agg,FullDate,OK,
2349,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailycommisionreport_instrument_agg,InstrumentID,OK,
2350,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailycommisionreport_instrument_agg,InstrumentType,OK,
2351,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailycommisionreport_instrument_agg,InstrumentTypeID,OK,
2352,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailycommisionreport_instrument_agg,IsAirDrop,OK,
2353,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailycommisionreport_instrument_agg,IsBuy,OK,
2354,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailycommisionreport_instrument_agg,IsCreditReportValidCB,OK,
2355,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailycommisionreport_instrument_agg,IsSettled,OK,
2356,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailycommisionreport_instrument_agg,IsValidCustomer,OK,
2357,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailycommisionreport_instrument_agg,PlayerStatusID,OK,
2358,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailycommisionreport_instrument_agg,Region,OK,
2359,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_dailycommisionreport_instrument_agg,SettlementTypeID,OK,
2360,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,Amount,OK,
2361,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,AmountUSD,OK,
2362,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,BaseExchangeRate,OK,
2363,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,BinCountry,OK,
2364,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,CID,OK,
2365,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,CardCategory,OK,
2366,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,CardType,OK,
2367,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,Club,OK,
2368,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,CreditTypeID,OK,
2369,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,Currency,OK,
2370,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,Customer,OK,
2371,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,Date,OK,
2372,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,DateID,OK,
2373,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,DepositWithdrawID,OK,
2374,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,Depot,OK,
2375,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,ExchangeFee,OK,
2376,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,ExchangeRate,OK,
2377,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,ExternalTransactionID,OK,
2378,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,IsGermanBaFin,OK,
2379,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,IsValidCustomer,OK,
2380,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,Label,OK,
2381,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,LabelID,OK,
2382,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,MIDValue,OK,
2383,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,MOPCountry,OK,
2384,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,Occurred,OK,
2385,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,PIPsCalculation,OK,
2386,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,PaymentMethod,OK,
2387,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,PlayerLevelID,OK,
2388,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,PlayerStatus,OK,
2389,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,RegCountry,OK,
2390,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,RegCountryByIP,OK,
2391,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,Regulation,OK,
2392,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,RegulationID,OK,
2393,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,TransactionID,OK,
2394,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_deposit_reversals_pips,TransactionType,OK,
2395,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_liveacquisitiondashboard_daily,AffiliatesGroupsName,OK,
2396,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_liveacquisitiondashboard_daily,Channel,OK,
2397,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_liveacquisitiondashboard_daily,Contact,OK,
2398,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_liveacquisitiondashboard_daily,DownloadID,OK,
2399,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_liveacquisitiondashboard_daily,Region,OK,
2400,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_liveacquisitiondashboard_daily,SubChannel,OK,
2401,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_liveacquisitiondashboard_daily,SubSerialID,OK,
2402,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_marketingdailyrawdata,AccountActivated,OK,
2403,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_marketingdailyrawdata,AffiliateID,OK,
2404,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_marketingdailyrawdata,AffiliatesGroupsName,OK,
2405,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_marketingdailyrawdata,Channel,OK,
2406,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_marketingdailyrawdata,Contact,OK,
2407,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_marketingdailyrawdata,ContractName,OK,
2408,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_marketingdailyrawdata,ContractType,OK,
2409,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_marketingdailyrawdata,CountryID,OK,
2410,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_marketingdailyrawdata,DateCreated,OK,
2411,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_marketingdailyrawdata,DateID,OK,
2412,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_marketingdailyrawdata,Desk,OK,
2413,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_marketingdailyrawdata,Region,OK,
2414,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_marketingdailyrawdata,SubChannel,OK,
2415,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_pltv,CountryID,OK,
2416,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,Amount,OK,
2417,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,AmountUSD,OK,
2418,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,BaseExchangeRate,OK,
2419,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,BinCountry,OK,
2420,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,CID,OK,
2421,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,CardCategory,OK,
2422,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,CardType,OK,
2423,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,Club,OK,
2424,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,CreditTypeID,OK,
2425,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,Currency,OK,
2426,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,Customer,OK,
2427,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,Date,OK,
2428,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,DateID,OK,
2429,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,DepositWithdrawID,OK,
2430,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,Depot,OK,
2431,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,ExchangeFee,OK,
2432,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,ExchangeRate,OK,
2433,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,ExternalTransactionID,OK,
2434,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,IsGermanBaFin,OK,
2435,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,IsValidCustomer,OK,
2436,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,Label,OK,
2437,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,LabelID,OK,
2438,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,MIDValue,OK,
2439,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,MOPCountry,OK,
2440,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,Occurred,OK,
2441,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,PIPsCalculation,OK,
2442,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,PaymentMethod,OK,
2443,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,PlayerLevelID,OK,
2444,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,PlayerStatus,OK,
2445,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,RegCountry,OK,
2446,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,RegCountryByIP,OK,
2447,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,Regulation,OK,
2448,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,RegulationID,OK,
2449,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,TransactionID,OK,
2450,main.general.gold_sql_dp_prod_we_bi_db_dbo_bi_db_withdraw_rollback_pips,TransactionType,OK,
2451,main.pii_data.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cidfirstdates,Bankruptcy,OK,
2452,main.pii_data.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cidfirstdates,BannerID,OK,
2453,main.pii_data.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cidfirstdates,BirthDate,OK,
2454,main.pii_data.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cidfirstdates,CID,OK,
2455,main.pii_data.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cidfirstdates,Channel,OK,
2456,main.pii_data.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cidfirstdates,CountryID,OK,
2457,main.pii_data.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cidfirstdates,Credit,OK,
2458,main.pii_data.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cidfirstdates,DesignatedRegulationID,OK,
2459,main.pii_data.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cidfirstdates,DocsOK,OK,
2460,main.pii_data.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cidfirstdates,DownloadID,OK,
2461,main.pii_data.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cidfirstdates,Email,OK,
2462,main.pii_data.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cidfirstdates,EvMatchStatus,OK,
2463,main.pii_data.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cidfirstdates,Evangelist,OK,
2464,main.pii_data.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cidfirstdates,FirstDepositAmount,OK,
2465,main.pii_data.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cidfirstdates,FirstDepositDate,OK,
2466,main.pii_data.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cidfirstdates,GCID,OK,
2467,main.pii_data.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cidfirstdates,Gender,OK,
2468,main.pii_data.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cidfirstdates,IP,OK,
2469,main.pii_data.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cidfirstdates,OriginalCID,OK,
2470,main.pii_data.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cidfirstdates,PremiumAccount,OK,
2471,main.pii_data.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cidfirstdates,PrivacyPolicyID,OK,
2472,main.pii_data.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cidfirstdates,RealizedEquity,OK,
2473,main.pii_data.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cidfirstdates,ReferralID,OK,
2474,main.pii_data.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cidfirstdates,Region,OK,
2475,main.pii_data.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cidfirstdates,RegulationID,OK,
2476,main.pii_data.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cidfirstdates,SubChannel,OK,
2477,main.pii_data.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cidfirstdates,UserName,OK,
2478,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,AccountActivated,OK,
2479,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,AffiliateID,OK,
2480,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,AffiliatesGroupsName,OK,
2481,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,Channel,OK,
2482,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,City,OK,
2483,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,CompanyAddress,OK,
2484,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,Contact,OK,
2485,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,ContactPersonFullName,OK,
2486,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,ContractName,OK,
2487,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,ContractType,OK,
2488,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,CountryID,OK,
2489,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,DateCreated,OK,
2490,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,Email,OK,
2491,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,EntityName,OK,
2492,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDFirstDate,OK,
2493,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDLastDate,OK,
2494,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDLastMonth,OK,
2495,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDLastQuarter,OK,
2496,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDLastYear,OK,
2497,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDLifeTime,OK,
2498,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDThisMonth,OK,
2499,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDThisQuarter,OK,
2500,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDThisYear,OK,
2501,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDYesterday,OK,
2502,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDeFirstDate,OK,
2503,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDeLastDate,OK,
2504,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDeLastMonth,OK,
2505,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDeLastQuarter,OK,
2506,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDeLastYear,OK,
2507,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDeLifeTime,OK,
2508,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDeThisMonth,OK,
2509,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDeThisQuarter,OK,
2510,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDeThisYear,OK,
2511,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDeYesterday,OK,
2512,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,GCID,OK,
2513,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,LanguageName,OK,
2514,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,LoginName,OK,
2515,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,MasterAffiliateID,OK,
2516,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,RegistrationFirstDate,OK,
2517,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,RegistrationLastDate,OK,
2518,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,RegistrationLastMonth,OK,
2519,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,RegistrationLastQuarter,OK,
2520,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,RegistrationLastYear,OK,
2521,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,RegistrationLifeTime,OK,
2522,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,RegistrationThisMonth,OK,
2523,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,RegistrationThisQuarter,OK,
2524,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,RegistrationThisYear,OK,
2525,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,RegistrationYesterday,OK,
2526,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,SubChannel,OK,
2527,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,SubChannelID,OK,
2528,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,Telephone,OK,
2529,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,TradingAccount_RealCID,OK,
2530,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,TradingAccount_UserName,OK,
2531,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,WebSiteTitle,OK,
2532,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,WebSiteURL,OK,
2533,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer,2FA,OK,
2534,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer,AccountExpirationDate,OK,
2535,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer,AccountManagerID,OK,
2536,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer,AccountStatusID,OK,
2537,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer,AccountTypeID,OK,
2538,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer,Address,OK,
2539,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer,AffiliateID,OK,
2540,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer,ApexID,OK,
2541,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer,AvatarUploadDate,OK,
2542,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_customer,Bankruptcy,OK,
