ProcedureName,TableName,FrequencySP,ProcessName,Priority,object_type,max_update,modify_date,freshness_method,days_stale,verdict,decision
Dealing_dbo.SP_OfferedInstruments,Dealing_dbo.Dealing_OfferedInstruments,Daily,SB_Daily,20,USER_TABLE,5/31/2026 4:41,11/26/2023 12:09,UpdateDate,0.3,KEEP,KEEP
Dealing_dbo.SP_RolloverCommissionSplit,Dealing_dbo.Dealing_RolloverCommissionSplit,Daily,SB_Daily,20,USER_TABLE,5/30/2026 6:08,5/28/2024 7:46,UpdateDate,1.2,KEEP,KEEP
Dealing_staging.SP_Copy_Etoro_Hedge_ExecutionLog,Dealing_staging.Etoro_Hedge_ExecutionLog,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:16,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Copy_etoro_Hedge_Netting,Dealing_staging.etoro_Hedge_Netting,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:16,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Copy_etoro_History_Credit,Dealing_staging.etoro_History_Credit,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:16,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Copy_etoro_History_InstrumentToFeeConfig,Dealing_staging.etoro_History_InstrumentToFeeConfig,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:21,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Copy_Etoro_History_Netting_History,Dealing_staging.etoro_History_Netting_History,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:21,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Copy_etoro_Trade_InstrumentToFeeConfig,Dealing_staging.etoro_Trade_InstrumentToFeeConfig,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:21,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Copy_etoro_Trade_LiquidityAccounts,Dealing_staging.etoro_Trade_LiquidityAccounts,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:21,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Copy_Etoro_Trading_IndexDividends,Dealing_staging.etoro_Trading_IndexDividends,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:21,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Copy_etoroGeneral_History_GuruCopiers,Dealing_staging.etoroGeneral_History_GuruCopiers,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:26,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_CalendarDB_Market_MergedDailySchedules,Dealing_staging.External_CalendarDB_Market_MergedDailySchedules,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:31,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_CalendarDB_Market_ProvidersExchangeDailySchedules,Dealing_staging.External_CalendarDB_Market_ProvidersExchangeDailySchedules,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:31,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_DB_Logs_History_CloseExecutionPlan,Dealing_staging.External_DB_Logs_History_CloseExecutionPlan,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:36,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_DB_Logs_History_ExecutedCloseOrders,Dealing_staging.External_DB_Logs_History_ExecutedCloseOrders,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:31,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_DealingLogs_Dictionary_InstrumentEventType,Dealing_staging.External_DealingLogs_Dictionary_InstrumentEventType,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:31,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_DealingLogs_Price_InstrumentEventLog,Dealing_staging.External_DealingLogs_Price_InstrumentEventLog,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:31,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_Etoro_Dictionary_FailType,Dealing_staging.External_Etoro_Dictionary_FailType,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:31,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_Etoro_Dictionary_InterestRate,Dealing_staging.External_Etoro_Dictionary_InterestRate,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:31,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_Etoro_Dictionary_SpreadType,Dealing_staging.External_Etoro_Dictionary_SpreadType,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:31,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_Etoro_Hedge_ExecutionLog,Dealing_staging.External_Etoro_Hedge_ExecutionLog,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:31,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_Etoro_Hedge_ManualOrderExecutionLog,Dealing_staging.External_Etoro_Hedge_ManualOrderExecutionLog,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:31,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_Etoro_Hedge_Netting,Dealing_staging.External_Etoro_Hedge_Netting,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:31,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_Etoro_History_InstrumentSpread,Dealing_staging.External_Etoro_History_InstrumentSpread,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:31,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_Etoro_History_InstrumentToFeeConfig,Dealing_staging.External_History_InstrumentToFeeConfig,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:31,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_Etoro_History_InterestRate,Dealing_staging.External_Etoro_History_InterestRate,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:31,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_Etoro_History_WithdrawToFundingAction,Dealing_staging.External_Etoro_History_WithdrawToFundingAction,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:31,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_Etoro_Price_InstrumentConfiguration,Dealing_staging.External_Etoro_Price_InstrumentConfiguration,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:31,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_Etoro_Price_PCSToLiquidityAccount,Dealing_staging.External_Etoro_Price_PCSToLiquidityAccount,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 5:21,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_Etoro_Trade_ExchangeInstrumentFeeDefinition,Dealing_staging.External_Trade_ExchangeInstrumentFeeDefinition,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:31,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_Etoro_Trade_FeatureThresholdValues,Dealing_staging.External_Etoro_Trade_FeatureThresholdValues,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:31,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_Etoro_Trade_IndexDividends,Dealing_staging.External_Etoro_Trade_IndexDividends,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:31,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_Etoro_Trade_InstrumentSpread,Dealing_staging.External_Etoro_Trade_InstrumentSpread,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:31,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_Etoro_Trade_InstrumentToFeeConfig,Dealing_staging.External_Trade_InstrumentToFeeConfig,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:31,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_Etoro_Trade_LiquidityAccounts,Dealing_staging.External_Etoro_Trade_LiquidityAccounts,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:31,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_Etoro_Trade_ProviderToInstrument,Dealing_staging.External_Etoro_Trade_ProviderToInstrument,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:36,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_ExternalOperations_Dictionary_PdtStatus,Dealing_staging.External_ExternalOperations_Dictionary_PdtStatus,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:37,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_ExternalOperations_Trade_PdtOperations,Dealing_staging.External_ExternalOperations_Trade_PdtOperations,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:36,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_Fivetran_gsheets_master_vision_insert_data,Dealing_staging.External_Fivetran_gsheets_master_vision_insert_data,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 5:26,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_MarketMaker_dbo_Configurations,Dealing_staging.External_MarketMaker_dbo_Configurations,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:36,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_MarketMaker_dbo_HedgeTrades,Dealing_staging.External_MarketMaker_dbo_HedgeTrades,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:36,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_PriceLog_History_ClosingPrices,Dealing_staging.External_PriceLog_History_ClosingPrices,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:36,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_Rankings_StockInfo_InstrumentData,Dealing_staging.External_Rankings_StockInfo_InstrumentData,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:36,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_SettingsDB_Settings_Resources,Dealing_staging.External_SettingsDB_Settings_Resources,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:36,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_Sodreconciliation_apex_EXT235_MandatoryCorporateActions,Dealing_staging.External_Sodreconciliation_apex_EXT235_MandatoryCorporateActions,Daily,SB_Daily,20,USER_TABLE,,5/31/2026 4:36,modify_date,0.3,KEEP,Blacklist
Dealing_staging.SP_Create_External_Sodreconciliation_apex_EXT922_DividendReport,Dealing_staging.External_Sodreconciliation_apex_EXT922_DividendReport,Daily,SB_Daily,20,USER_TABLE,,5/30/2026 13:26,modify_date,0.9,KEEP,Blacklist
BI_DB_dbo.SP_PositionPnL_Agg_daily_Staking,BI_DB_dbo.BI_DB_PositionPnL_Agg_daily_Staking,Daily,SB_Daily,21,USER_TABLE,2/27/2022 13:28,5/26/2022 10:50,UpdateDate,1553.9,A3_DAILY_365D,blacklist
BI_DB_dbo.SP_Reg_UK_Compliance_VolumeByInstrument,BI_DB_dbo.BI_DB_Reg_UK_Compliance_VolumeByInstrument,Daily,SB_Daily,21,USER_TABLE,5/29/2026 4:02,6/8/2023 6:27,UpdateDate,2.3,KEEP,KEEP
BI_DB_dbo.SP_W_Tue_Reg_UK_Compliance_KYC_Weekly_Export,BI_DB_dbo.BI_DB_Reg_UK_Compliance_KYC_Weekly_Export,Weekly Tuesday,SB_Daily,21,USER_TABLE,5/26/2026 5:11,6/6/2023 12:59,UpdateDate,5.3,KEEP,KEEP
BI_DB_dbo.SP_W_Tue_Reg_UK_Compliance_Professional_OptUp,BI_DB_dbo.BI_DB_Reg_UK_Compliance_Professional_OptUp,Weekly Tuesday,SB_Daily,21,USER_TABLE,5/26/2026 5:12,6/7/2023 8:56,UpdateDate,5.3,KEEP,KEEP
Dealing_dbo.SP_Capital_Adequacy_IFR_KPMG,Dealing_dbo.Dealing_LP_StocksNOP,Daily,SB_Daily,21,USER_TABLE,5/31/2026 4:27,7/12/2023 8:30,UpdateDate,0.3,KEEP,KEEP
Dealing_dbo.SP_Capital_Adequacy_IFR_KPMG,Dealing_dbo.Dealing_ClientsCapitalAdequacy,Daily,SB_Daily,21,USER_TABLE,5/31/2026 4:28,7/12/2023 8:30,UpdateDate,0.3,KEEP,KEEP
Dealing_dbo.SP_Dealing_DSC_HedgeOnIndices,Dealing_dbo.DSC_HedgeOnIndices_H,Daily,SB_Daily,21,USER_TABLE,5/31/2026 4:10,6/19/2023 10:24,UpdateDate,0.3,KEEP,KEEP
Dealing_dbo.SP_Dealing_DSC_HedgeOnIndices,Dealing_dbo.DSC_HedgeOnIndices,Daily,SB_Daily,21,USER_TABLE,5/31/2026 4:10,6/19/2023 10:35,UpdateDate,0.3,KEEP,KEEP
Dealing_dbo.SP_NOP_LPandClients,Dealing_dbo.Dealing_NOP_LPandClients,Daily,SB_Daily,21,USER_TABLE,5/31/2026 4:28,5/24/2026 15:00,UpdateDate,0.3,KEEP,KEEP
BI_DB_dbo.SP_DDR_Customer_Daily_Status,BI_DB_dbo.BI_DB_DDR_Customer_Daily_Status,Daily,SB_Daily,60,USER_TABLE,5/31/2026 8:17,12/28/2025 16:47,UpdateDate,0.1,KEEP,KEEP
BI_DB_dbo.SP_DDR_Customer_Periodic_Status,BI_DB_dbo.BI_DB_DDR_Customer_Periodic_Status,Daily,SB_Daily,60,USER_TABLE,5/31/2026 8:20,12/28/2025 17:03,UpdateDate,0.1,KEEP,KEEP
BI_DB_dbo.SP_DDR_Fact_AUM,BI_DB_dbo.BI_DB_DDR_Fact_AUM,Daily,SB_Daily,60,USER_TABLE,5/31/2026 7:38,12/21/2025 16:27,UpdateDate,0.2,KEEP,KEEP
BI_DB_dbo.SP_DDR_Fact_Fact_MIMO_AllPlatforms,BI_DB_dbo.BI_DB_DDR_Fact_MIMO_AllPlatforms,Daily,SB_Daily,60,USER_TABLE,5/31/2026 10:31,5/24/2026 15:06,UpdateDate,0.1,KEEP,KEEP
BI_DB_dbo.SP_DDR_Fact_MIMO_eMoney_Platform,BI_DB_dbo.BI_DB_DDR_Fact_MIMO_eMoney_Platform,Daily,SB_Daily,60,USER_TABLE,5/31/2026 7:31,5/24/2026 15:06,UpdateDate,0.2,KEEP,KEEP
BI_DB_dbo.SP_DDR_Fact_PnL,BI_DB_dbo.BI_DB_DDR_Fact_PnL,Daily,SB_Daily,60,USER_TABLE,5/31/2026 4:51,7/20/2025 15:22,UpdateDate,0.3,KEEP,KEEP
BI_DB_dbo.SP_DDR_Fact_Revenue_Generating_Actions,BI_DB_dbo.BI_DB_DDR_Fact_Revenue_Generating_Actions,Daily,SB_Daily,60,USER_TABLE,5/31/2026 7:51,5/24/2026 15:07,UpdateDate,0.2,KEEP,KEEP
BI_DB_dbo.SP_DDR_Fact_Trading_Volumes_And_Amounts,BI_DB_dbo.BI_DB_DDR_Fact_Trading_Volumes_And_Amounts,Daily,SB_Daily,60,USER_TABLE,5/31/2026 7:47,5/24/2026 15:02,UpdateDate,0.2,KEEP,KEEP
BI_DB_dbo.SP_UsageTracking_SF,BI_DB_dbo.BI_DB_UsageTracking_SF,Daily,SB_Daily,70,USER_TABLE,5/31/2026 4:13,4/29/2021 16:04,UpdateDate,0.3,KEEP,KEEP
BI_DB_dbo.SP_InterestDaily,BI_DB_dbo.BI_DB_InterestDaily,Daily,SB_Daily,80,USER_TABLE,5/31/2026 5:32,4/29/2021 15:55,UpdateDate,0.3,KEEP,KEEP
BI_DB_dbo.SP_CIDFirstDates,BI_DB_dbo.BI_DB_CIDFirstDates,Daily,SB_Daily,90,USER_TABLE,5/31/2026 4:26,1/30/2024 9:57,UpdateDate,0.3,KEEP,KEEP
BI_DB_dbo.SP_DDR,BI_DB_dbo.BI_DB_DDR_CID_Level,Daily,SB_Daily,90,USER_TABLE,5/31/2026 4:26,12/6/2023 13:03,UpdateDate,0.3,KEEP,Blacklist
BI_DB_dbo.SP_DDR,BI_DB_dbo.BI_DB_DDR_Daily_Aggregated,Daily,SB_Daily,90,USER_TABLE,5/31/2026 4:26,3/8/2023 11:23,UpdateDate,0.3,KEEP,Blacklist
BI_DB_dbo.SP_DDR_Aggregated,BI_DB_dbo.BI_DB_DDR_TimeRange_Aggregated_Country_Level,Daily,SB_Daily,90,USER_TABLE,5/31/2026 5:06,5/15/2024 11:31,UpdateDate,0.3,KEEP,Blacklist
BI_DB_dbo.SP_DDR_Aggregated_Auxiliary_Metrics,BI_DB_dbo.BI_DB_DDR_TimeRange_Aggregated_Country_Level,Daily,SB_Daily,90,USER_TABLE,5/31/2026 5:06,5/15/2024 11:31,UpdateDate,0.3,KEEP,Blacklist
BI_DB_dbo.SP_DDR_Auxiliary_Metrics,BI_DB_dbo.BI_DB_DDR_CID_Level_Auxiliary_Metrics,Daily,SB_Daily,90,USER_TABLE,5/31/2026,5/15/2024 11:31,UpdateDate,0.5,KEEP,Blacklist
BI_DB_dbo.SP_DDR_Auxiliary_Metrics,BI_DB_dbo.BI_DB_DDR_Daily_Aggregated_Auxiliary_Metrics,Daily,SB_Daily,90,USER_TABLE,5/31/2026,5/15/2024 11:31,UpdateDate,0.5,KEEP,Blacklist
BI_DB_dbo.SP_Futures_Finance_Prep_Data,BI_DB_dbo.BI_DB_Futures_Finance_Prep_Data,Daily,SB_Daily,90,USER_TABLE,5/31/2026 4:05,5/24/2026 15:06,UpdateDate,0.3,KEEP,Blacklist
