class,phrase,table_fqn,query_count,unique_users,owning_skill_id,hub_skill_id,genie_space_id,genie_space_name,registered_table_count,actual_used_table_count,unused_registered_count,unregistered_used_count,used_not_documented_count,top_used_tables,unused_registered_sample,unregistered_used_sample,used_not_documented_sample,suggested_action
B,always,,42,,trading-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'always' to skill 'trading-revenue-and-fees' triggers (already in body)
B,always,,42,,best-execution,,,,,,,,,,,,,ADD phrase 'always' to skill 'best-execution' triggers (already in body)
B,always,,42,,broker-and-lp-reconciliation,,,,,,,,,,,,,ADD phrase 'always' to skill 'broker-and-lp-reconciliation' triggers (already in body)
B,always,,42,,dealing-investigation-and-execution,,,,,,,,,,,,,ADD phrase 'always' to skill 'dealing-investigation-and-execution' triggers (already in body)
B,always,,42,,hedge-cost-recon,,,,,,,,,,,,,ADD phrase 'always' to skill 'hedge-cost-recon' triggers (already in body)
B,always,,42,,instruments-and-asset-classes,,,,,,,,,,,,,ADD phrase 'always' to skill 'instruments-and-asset-classes' triggers (already in body)
B,always,,42,,lp-contracts-and-cogs,,,,,,,,,,,,,ADD phrase 'always' to skill 'lp-contracts-and-cogs' triggers (already in body)
B,always,,42,,portfolio-value-aum-pnl,,,,,,,,,,,,,ADD phrase 'always' to skill 'portfolio-value-aum-pnl' triggers (already in body)
B,always,,42,,position-state-and-grain,,,,,,,,,,,,,ADD phrase 'always' to skill 'position-state-and-grain' triggers (already in body)
B,always,,42,,pricing-and-currency-history,,,,,,,,,,,,,ADD phrase 'always' to skill 'pricing-and-currency-history' triggers (already in body)
B,always,,42,,domain-trading,,,,,,,,,,,,,ADD phrase 'always' to skill 'domain-trading' triggers (already in body)
B,always,,42,,trading-volumes,,,,,,,,,,,,,ADD phrase 'always' to skill 'trading-volumes' triggers (already in body)
B,always,,42,,instruments,,,,,,,,,,,,,ADD phrase 'always' to skill 'instruments' triggers (already in body)
B,always,,42,,mimo,,,,,,,,,,,,,ADD phrase 'always' to skill 'mimo' triggers (already in body)
B,always,,42,,revenue,,,,,,,,,,,,,ADD phrase 'always' to skill 'revenue' triggers (already in body)
B,always,,42,,trading-volumes,,,,,,,,,,,,,ADD phrase 'always' to skill 'trading-volumes' triggers (already in body)
B,always,,42,,valid-users-filter-contract,,,,,,,,,,,,,ADD phrase 'always' to skill 'valid-users-filter-contract' triggers (already in body)
B,dictionary,,42,,uc-naming-conventions,,,,,,,,,,,,,ADD phrase 'dictionary' to skill 'uc-naming-conventions' triggers (already in body)
B,dictionary,,42,,aml-regtech-pipeline,,,,,,,,,,,,,ADD phrase 'dictionary' to skill 'aml-regtech-pipeline' triggers (already in body)
B,dictionary,,42,,aml-risk-scoring,,,,,,,,,,,,,ADD phrase 'dictionary' to skill 'aml-risk-scoring' triggers (already in body)
B,dictionary,,42,,domain-compliance-and-aml,,,,,,,,,,,,,ADD phrase 'dictionary' to skill 'domain-compliance-and-aml' triggers (already in body)
B,dictionary,,42,,customer-action-audit-trail,,,,,,,,,,,,,ADD phrase 'dictionary' to skill 'customer-action-audit-trail' triggers (already in body)
B,dictionary,,42,,customer-master-record,,,,,,,,,,,,,ADD phrase 'dictionary' to skill 'customer-master-record' triggers (already in body)
B,dictionary,,42,,identity-jurisdiction-and-regulation,,,,,,,,,,,,,ADD phrase 'dictionary' to skill 'identity-jurisdiction-and-regulation' triggers (already in body)
B,dictionary,,42,,oltp-customer-static-and-breaches,,,,,,,,,,,,,ADD phrase 'dictionary' to skill 'oltp-customer-static-and-breaches' triggers (already in body)
B,dictionary,,42,,domain-customer-and-identity,,,,,,,,,,,,,ADD phrase 'dictionary' to skill 'domain-customer-and-identity' triggers (already in body)
B,dictionary,,42,,crypto-wallet,,,,,,,,,,,,,ADD phrase 'dictionary' to skill 'crypto-wallet' triggers (already in body)
B,dictionary,,42,,emoney-accounts-and-cards,,,,,,,,,,,,,ADD phrase 'dictionary' to skill 'emoney-accounts-and-cards' triggers (already in body)
B,dictionary,,42,,domain-payments,,,,,,,,,,,,,ADD phrase 'dictionary' to skill 'domain-payments' triggers (already in body)
B,dictionary,,42,,revenue-options-platform,,,,,,,,,,,,,ADD phrase 'dictionary' to skill 'revenue-options-platform' triggers (already in body)
B,dictionary,,42,,domain-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'dictionary' to skill 'domain-revenue-and-fees' triggers (already in body)
B,dictionary,,42,,trading-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'dictionary' to skill 'trading-revenue-and-fees' triggers (already in body)
B,dictionary,,42,,dealing-investigation-and-execution,,,,,,,,,,,,,ADD phrase 'dictionary' to skill 'dealing-investigation-and-execution' triggers (already in body)
B,cryptoname,,42,,oltp-customer-static-and-breaches,,,,,,,,,,,,,ADD phrase 'cryptoname' to skill 'oltp-customer-static-and-breaches' triggers (already in body)
B,cryptoname,,42,,finance-recon-and-balances,,,,,,,,,,,,,ADD phrase 'cryptoname' to skill 'finance-recon-and-balances' triggers (already in body)
B,action,,42,,uc-naming-conventions,,,,,,,,,,,,,ADD phrase 'action' to skill 'uc-naming-conventions' triggers (already in body)
B,action,,42,,aml-alert-routing,,,,,,,,,,,,,ADD phrase 'action' to skill 'aml-alert-routing' triggers (already in body)
B,action,,42,,domain-compliance-and-aml,,,,,,,,,,,,,ADD phrase 'action' to skill 'domain-compliance-and-aml' triggers (already in body)
B,action,,42,,refund-chargeback-chain,,,,,,,,,,,,,ADD phrase 'action' to skill 'refund-chargeback-chain' triggers (already in body)
B,action,,42,,compliance-customer-snapshot-and-club,,,,,,,,,,,,,ADD phrase 'action' to skill 'compliance-customer-snapshot-and-club' triggers (already in body)
B,action,,42,,customer-models-and-segmentation,,,,,,,,,,,,,ADD phrase 'action' to skill 'customer-models-and-segmentation' triggers (already in body)
B,action,,42,,identity-jurisdiction-and-regulation,,,,,,,,,,,,,ADD phrase 'action' to skill 'identity-jurisdiction-and-regulation' triggers (already in body)
B,action,,42,,oltp-customer-static-and-breaches,,,,,,,,,,,,,ADD phrase 'action' to skill 'oltp-customer-static-and-breaches' triggers (already in body)
B,action,,42,,deposits-and-withdrawals,,,,,,,,,,,,,ADD phrase 'action' to skill 'deposits-and-withdrawals' triggers (already in body)
B,action,,42,,finance-recon-and-balances,,,,,,,,,,,,,ADD phrase 'action' to skill 'finance-recon-and-balances' triggers (already in body)
B,action,,42,,fees-deposit-withdraw-fx,,,,,,,,,,,,,ADD phrase 'action' to skill 'fees-deposit-withdraw-fx' triggers (already in body)
B,action,,42,,fees-misc-dormant-options-interest,,,,,,,,,,,,,ADD phrase 'action' to skill 'fees-misc-dormant-options-interest' triggers (already in body)
B,action,,42,,revenue-options-platform,,,,,,,,,,,,,ADD phrase 'action' to skill 'revenue-options-platform' triggers (already in body)
B,action,,42,,revenue-spaceship,,,,,,,,,,,,,ADD phrase 'action' to skill 'revenue-spaceship' triggers (already in body)
B,action,,42,,broker-and-lp-reconciliation,,,,,,,,,,,,,ADD phrase 'action' to skill 'broker-and-lp-reconciliation' triggers (already in body)
B,action,,42,,copy-trading-and-mirror,,,,,,,,,,,,,ADD phrase 'action' to skill 'copy-trading-and-mirror' triggers (already in body)
B,action,,42,,crypto-trading-ops-nixar,,,,,,,,,,,,,ADD phrase 'action' to skill 'crypto-trading-ops-nixar' triggers (already in body)
B,action,,42,,dealing-investigation-and-execution,,,,,,,,,,,,,ADD phrase 'action' to skill 'dealing-investigation-and-execution' triggers (already in body)
B,action,,42,,hedge-cost-recon,,,,,,,,,,,,,ADD phrase 'action' to skill 'hedge-cost-recon' triggers (already in body)
B,action,,42,,instruments-and-asset-classes,,,,,,,,,,,,,ADD phrase 'action' to skill 'instruments-and-asset-classes' triggers (already in body)
B,action,,42,,lp-contracts-and-cogs,,,,,,,,,,,,,ADD phrase 'action' to skill 'lp-contracts-and-cogs' triggers (already in body)
B,action,,42,,portfolio-value-aum-pnl,,,,,,,,,,,,,ADD phrase 'action' to skill 'portfolio-value-aum-pnl' triggers (already in body)
B,action,,42,,instruments,,,,,,,,,,,,,ADD phrase 'action' to skill 'instruments' triggers (already in body)
B,action,,42,,mimo,,,,,,,,,,,,,ADD phrase 'action' to skill 'mimo' triggers (already in body)
B,action,,42,,revenue,,,,,,,,,,,,,ADD phrase 'action' to skill 'revenue' triggers (already in body)
B,action,,42,,trading-volumes,,,,,,,,,,,,,ADD phrase 'action' to skill 'trading-volumes' triggers (already in body)
B,action,,42,,valid-users-filter-contract,,,,,,,,,,,,,ADD phrase 'action' to skill 'valid-users-filter-contract' triggers (already in body)
B,subject,,42,,tribe-emoney-audit,,,,,,,,,,,,,ADD phrase 'subject' to skill 'tribe-emoney-audit' triggers (already in body)
B,subject,,42,,crm-cases-csat-and-churn,,,,,,,,,,,,,ADD phrase 'subject' to skill 'crm-cases-csat-and-churn' triggers (already in body)
B,subject,,42,,customer-models-and-segmentation,,,,,,,,,,,,,ADD phrase 'subject' to skill 'customer-models-and-segmentation' triggers (already in body)
B,including,,42,,aml-alert-routing,,,,,,,,,,,,,ADD phrase 'including' to skill 'aml-alert-routing' triggers (already in body)
B,including,,42,,aml-regtech-pipeline,,,,,,,,,,,,,ADD phrase 'including' to skill 'aml-regtech-pipeline' triggers (already in body)
B,including,,42,,aml-risk-scoring,,,,,,,,,,,,,ADD phrase 'including' to skill 'aml-risk-scoring' triggers (already in body)
B,including,,42,,domain-compliance-and-aml,,,,,,,,,,,,,ADD phrase 'including' to skill 'domain-compliance-and-aml' triggers (already in body)
B,including,,42,,deposits-and-withdrawals,,,,,,,,,,,,,ADD phrase 'including' to skill 'deposits-and-withdrawals' triggers (already in body)
B,including,,42,,emoney-accounts-and-cards,,,,,,,,,,,,,ADD phrase 'including' to skill 'emoney-accounts-and-cards' triggers (already in body)
B,including,,42,,domain-payments,,,,,,,,,,,,,ADD phrase 'including' to skill 'domain-payments' triggers (already in body)
B,including,,42,,fees-deposit-withdraw-fx,,,,,,,,,,,,,ADD phrase 'including' to skill 'fees-deposit-withdraw-fx' triggers (already in body)
B,including,,42,,fees-misc-dormant-options-interest,,,,,,,,,,,,,ADD phrase 'including' to skill 'fees-misc-dormant-options-interest' triggers (already in body)
B,including,,42,,revenue-moneyfarm,,,,,,,,,,,,,ADD phrase 'including' to skill 'revenue-moneyfarm' triggers (already in body)
B,including,,42,,domain-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'including' to skill 'domain-revenue-and-fees' triggers (already in body)
B,including,,42,,best-execution,,,,,,,,,,,,,ADD phrase 'including' to skill 'best-execution' triggers (already in body)
B,including,,42,,crypto-trading-ops-nixar,,,,,,,,,,,,,ADD phrase 'including' to skill 'crypto-trading-ops-nixar' triggers (already in body)
B,including,,42,,instruments-and-asset-classes,,,,,,,,,,,,,ADD phrase 'including' to skill 'instruments-and-asset-classes' triggers (already in body)
B,including,,42,,lp-contracts-and-cogs,,,,,,,,,,,,,ADD phrase 'including' to skill 'lp-contracts-and-cogs' triggers (already in body)
B,including,,42,,portfolio-value-aum-pnl,,,,,,,,,,,,,ADD phrase 'including' to skill 'portfolio-value-aum-pnl' triggers (already in body)
B,including,,42,,position-state-and-grain,,,,,,,,,,,,,ADD phrase 'including' to skill 'position-state-and-grain' triggers (already in body)
B,including,,42,,pricing-and-currency-history,,,,,,,,,,,,,ADD phrase 'including' to skill 'pricing-and-currency-history' triggers (already in body)
B,including,,42,,domain-trading,,,,,,,,,,,,,ADD phrase 'including' to skill 'domain-trading' triggers (already in body)
B,content,,42,,crm-cases-csat-and-churn,,,,,,,,,,,,,ADD phrase 'content' to skill 'crm-cases-csat-and-churn' triggers (already in body)
B,content,,42,,domain-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'content' to skill 'domain-revenue-and-fees' triggers (already in body)
B,content,,42,,copy-trading-and-mirror,,,,,,,,,,,,,ADD phrase 'content' to skill 'copy-trading-and-mirror' triggers (already in body)
B,content,,42,,crypto-trading-ops-nixar,,,,,,,,,,,,,ADD phrase 'content' to skill 'crypto-trading-ops-nixar' triggers (already in body)
B,content,,42,,instruments-and-asset-classes,,,,,,,,,,,,,ADD phrase 'content' to skill 'instruments-and-asset-classes' triggers (already in body)
B,content,,42,,portfolio-value-aum-pnl,,,,,,,,,,,,,ADD phrase 'content' to skill 'portfolio-value-aum-pnl' triggers (already in body)
B,content,,42,,domain-trading,,,,,,,,,,,,,ADD phrase 'content' to skill 'domain-trading' triggers (already in body)
B,content,,42,,trading-volumes,,,,,,,,,,,,,ADD phrase 'content' to skill 'trading-volumes' triggers (already in body)
B,updated,,42,,aml-alert-routing,,,,,,,,,,,,,ADD phrase 'updated' to skill 'aml-alert-routing' triggers (already in body)
B,updated,,42,,aml-risk-scoring,,,,,,,,,,,,,ADD phrase 'updated' to skill 'aml-risk-scoring' triggers (already in body)
B,updated,,42,,compliance-customer-snapshot-and-club,,,,,,,,,,,,,ADD phrase 'updated' to skill 'compliance-customer-snapshot-and-club' triggers (already in body)
B,updated,,42,,customer-action-audit-trail,,,,,,,,,,,,,ADD phrase 'updated' to skill 'customer-action-audit-trail' triggers (already in body)
B,updated,,42,,customer-master-record,,,,,,,,,,,,,ADD phrase 'updated' to skill 'customer-master-record' triggers (already in body)
B,updated,,42,,customer-models-and-segmentation,,,,,,,,,,,,,ADD phrase 'updated' to skill 'customer-models-and-segmentation' triggers (already in body)
B,updated,,42,,identity-jurisdiction-and-regulation,,,,,,,,,,,,,ADD phrase 'updated' to skill 'identity-jurisdiction-and-regulation' triggers (already in body)
B,updated,,42,,oltp-customer-static-and-breaches,,,,,,,,,,,,,ADD phrase 'updated' to skill 'oltp-customer-static-and-breaches' triggers (already in body)
B,updated,,42,,revenue-options-platform,,,,,,,,,,,,,ADD phrase 'updated' to skill 'revenue-options-platform' triggers (already in body)
B,updated,,42,,domain-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'updated' to skill 'domain-revenue-and-fees' triggers (already in body)
B,updated,,42,,trading-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'updated' to skill 'trading-revenue-and-fees' triggers (already in body)
B,updated,,42,,broker-and-lp-reconciliation,,,,,,,,,,,,,ADD phrase 'updated' to skill 'broker-and-lp-reconciliation' triggers (already in body)
B,updated,,42,,dealing-investigation-and-execution,,,,,,,,,,,,,ADD phrase 'updated' to skill 'dealing-investigation-and-execution' triggers (already in body)
B,updated,,42,,instruments-and-asset-classes,,,,,,,,,,,,,ADD phrase 'updated' to skill 'instruments-and-asset-classes' triggers (already in body)
B,updated,,42,,position-state-and-grain,,,,,,,,,,,,,ADD phrase 'updated' to skill 'position-state-and-grain' triggers (already in body)
B,updated,,42,,pricing-and-currency-history,,,,,,,,,,,,,ADD phrase 'updated' to skill 'pricing-and-currency-history' triggers (already in body)
B,updated,,42,,domain-trading,,,,,,,,,,,,,ADD phrase 'updated' to skill 'domain-trading' triggers (already in body)
B,updated,,42,,trading-volumes,,,,,,,,,,,,,ADD phrase 'updated' to skill 'trading-volumes' triggers (already in body)
B,transfercoinfee,,41,,crypto-wallet,,,,,,,,,,,,,ADD phrase 'transfercoinfee' to skill 'crypto-wallet' triggers (already in body)
B,transfercoinfee,,41,,finance-recon-and-balances,,,,,,,,,,,,,ADD phrase 'transfercoinfee' to skill 'finance-recon-and-balances' triggers (already in body)
B,transfercoinfee,,41,,trading-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'transfercoinfee' to skill 'trading-revenue-and-fees' triggers (already in body)
B,transfercoinfee,,41,,crypto-trading-ops-nixar,,,,,,,,,,,,,ADD phrase 'transfercoinfee' to skill 'crypto-trading-ops-nixar' triggers (already in body)
B,transfercoinfee,,41,,trading-volumes,,,,,,,,,,,,,ADD phrase 'transfercoinfee' to skill 'trading-volumes' triggers (already in body)
B,transfercoinfee,,41,,revenue,,,,,,,,,,,,,ADD phrase 'transfercoinfee' to skill 'revenue' triggers (already in body)
B,orders,,41,,customer-master-record,,,,,,,,,,,,,ADD phrase 'orders' to skill 'customer-master-record' triggers (already in body)
B,orders,,41,,best-execution,,,,,,,,,,,,,ADD phrase 'orders' to skill 'best-execution' triggers (already in body)
B,orders,,41,,crypto-trading-ops-nixar,,,,,,,,,,,,,ADD phrase 'orders' to skill 'crypto-trading-ops-nixar' triggers (already in body)
B,orders,,41,,instruments-and-asset-classes,,,,,,,,,,,,,ADD phrase 'orders' to skill 'instruments-and-asset-classes' triggers (already in body)
B,orders,,41,,portfolio-value-aum-pnl,,,,,,,,,,,,,ADD phrase 'orders' to skill 'portfolio-value-aum-pnl' triggers (already in body)
B,orders,,41,,position-state-and-grain,,,,,,,,,,,,,ADD phrase 'orders' to skill 'position-state-and-grain' triggers (already in body)
B,money_farm,,41,,domain-customer-and-identity,,,,,,,,,,,,,ADD phrase 'money_farm' to skill 'domain-customer-and-identity' triggers (already in body)
B,money_farm,,41,,mimo-panel-and-ddr,,,,,,,,,,,,,ADD phrase 'money_farm' to skill 'mimo-panel-and-ddr' triggers (already in body)
B,money_farm,,41,,revenue-moneyfarm,,,,,,,,,,,,,ADD phrase 'money_farm' to skill 'revenue-moneyfarm' triggers (already in body)
B,money_farm,,41,,domain-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'money_farm' to skill 'domain-revenue-and-fees' triggers (already in body)
B,dormant,,41,,domain-compliance-and-aml,,,,,,,,,,,,,ADD phrase 'dormant' to skill 'domain-compliance-and-aml' triggers (already in body)
B,dormant,,41,,compliance-customer-snapshot-and-club,,,,,,,,,,,,,ADD phrase 'dormant' to skill 'compliance-customer-snapshot-and-club' triggers (already in body)
